speaker_listener,Length,Ppron,Inhib,Space,Filler,Ipron,Time,Percept,Verbs,Quant,Discrep,Relativ,You,Article,Cause,Prep,Relig,Bio,We,Assent,Incl,Leisure,AuxVb,Hear,They,Posemo,Affect,Excl,Home,Friends,SheHe,Numbers,Body,I,Work,Tentat,Ingest,Motion,Anger,Achiev,Swear,Death,Social,CogMech,Nonflu,Family,Pronoun,Funct,Feel,Certain,Insight,Humans,Sad,Past,See,Future,Adverbs,Present,Money,Negate,Health,Conj,Anx,Negemo,Sexual
IAGO_OTHELLO,4271,308.0,24.0,137.0,6.0,149.0,110.0,97.0,418.0,63.0,42.0,298.0,85.0,41.0,320.0,47.0,91.0,10.0,0.0,119.0,10.0,265.0,43.0,28.0,156.0,258.0,82.0,9.0,8.0,72.0,232.0,14.0,42.0,80.0,25.0,67.0,7.0,53.0,34.0,38.0,5.0,10.0,390.0,453.0,6.0,15.0,457.0,1528.0,14.0,51.0,64.0,37.0,12.0,119.0,36.0,75.0,104.0,127.0,18.0,77.0,8.0,179.0,21.0,102.0,39.0
OTHELLO_BRABANTIO,839,62.0,0.0,25.0,0.0,26.0,19.0,16.0,72.0,13.0,10.0,60.0,6.0,12.0,69.0,6.0,21.0,0.0,0.0,27.0,2.0,46.0,9.0,5.0,24.0,45.0,7.0,3.0,1.0,30.0,25.0,3.0,9.0,29.0,5.0,12.0,1.0,16.0,10.0,7.0,0.0,3.0,67.0,77.0,0.0,6.0,88.0,294.0,6.0,6.0,7.0,4.0,5.0,30.0,2.0,13.0,20.0,23.0,5.0,3.0,5.0,24.0,1.0,20.0,6.0
RODERIGO_MONTANO,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SAILOR_FIRST OFFICER,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SECOND GENTLEMAN_FIRST GENTLEMAN,66,0.0,1.0,3.0,1.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,8.0,3.0,0.0,2.0,7.0,0.0,1.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,3.0,7.0,0.0,0.0,0.0,20.0,0.0,2.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,1.0,2.0,0.0
RODERIGO_BRABANTIO,294,20.0,3.0,4.0,0.0,7.0,4.0,5.0,27.0,5.0,4.0,11.0,9.0,4.0,15.0,1.0,0.0,0.0,0.0,16.0,2.0,17.0,2.0,1.0,10.0,17.0,7.0,2.0,0.0,3.0,19.0,0.0,0.0,5.0,2.0,7.0,0.0,3.0,0.0,1.0,0.0,1.0,25.0,49.0,0.0,3.0,27.0,97.0,1.0,4.0,10.0,4.0,2.0,11.0,2.0,2.0,3.0,5.0,1.0,5.0,0.0,16.0,0.0,7.0,0.0
SAILOR_FIRST SENATOR,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DESDEMONA_CLOWN,65,8.0,0.0,3.0,0.0,2.0,0.0,0.0,10.0,1.0,1.0,5.0,2.0,1.0,5.0,1.0,0.0,0.0,0.0,4.0,0.0,5.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,2.0,4.0,0.0,0.0,1.0,1.0,2.0,0.0,2.0,1.0,0.0,0.0,0.0,9.0,10.0,1.0,0.0,10.0,25.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,2.0,6.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0
CASSIO_DESDEMONA,362,27.0,1.0,14.0,0.0,7.0,13.0,2.0,37.0,6.0,2.0,31.0,4.0,4.0,26.0,0.0,8.0,1.0,0.0,10.0,1.0,24.0,1.0,0.0,19.0,21.0,7.0,3.0,1.0,2.0,19.0,0.0,1.0,17.0,7.0,6.0,2.0,4.0,1.0,3.0,0.0,1.0,16.0,40.0,1.0,0.0,34.0,127.0,0.0,5.0,4.0,1.0,1.0,8.0,0.0,10.0,15.0,6.0,0.0,8.0,1.0,15.0,0.0,2.0,4.0
IAGO_RODERIGO,3502,288.0,9.0,118.0,2.0,94.0,103.0,59.0,336.0,57.0,39.0,291.0,94.0,43.0,337.0,24.0,77.0,21.0,1.0,136.0,20.0,231.0,21.0,20.0,95.0,153.0,66.0,7.0,3.0,30.0,191.0,19.0,34.0,49.0,29.0,55.0,10.0,63.0,32.0,37.0,7.0,10.0,330.0,387.0,5.0,9.0,382.0,1403.0,12.0,48.0,49.0,20.0,5.0,152.0,21.0,78.0,78.0,121.0,28.0,53.0,14.0,156.0,5.0,57.0,22.0
LODOVICO_IAGO,181,14.0,1.0,5.0,0.0,7.0,2.0,2.0,13.0,5.0,1.0,8.0,5.0,2.0,11.0,3.0,3.0,3.0,0.0,1.0,0.0,9.0,1.0,0.0,8.0,12.0,4.0,0.0,1.0,2.0,7.0,1.0,2.0,1.0,1.0,1.0,0.0,1.0,1.0,3.0,1.0,0.0,21.0,18.0,0.0,1.0,21.0,63.0,0.0,4.0,2.0,1.0,0.0,7.0,0.0,2.0,2.0,6.0,0.0,7.0,0.0,4.0,1.0,4.0,1.0
MONTANO_THIRD GENTLEMAN,81,4.0,0.0,3.0,0.0,2.0,1.0,3.0,7.0,2.0,0.0,6.0,0.0,1.0,7.0,1.0,2.0,2.0,0.0,5.0,0.0,4.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,6.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,6.0,6.0,2.0,0.0,6.0,29.0,0.0,1.0,0.0,1.0,0.0,7.0,3.0,0.0,2.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0
FIRST OFFICER_SAILOR,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SECOND GENTLEMAN_FOURTH GENTLEMAN,13,1.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EMILIA_DESDEMONA,1099,87.0,5.0,34.0,1.0,41.0,17.0,19.0,108.0,24.0,13.0,62.0,14.0,14.0,60.0,16.0,17.0,16.0,0.0,33.0,6.0,76.0,7.0,15.0,25.0,53.0,30.0,2.0,3.0,14.0,68.0,5.0,6.0,18.0,6.0,18.0,4.0,11.0,15.0,2.0,1.0,2.0,116.0,129.0,2.0,10.0,128.0,421.0,3.0,9.0,17.0,10.0,3.0,41.0,3.0,18.0,29.0,31.0,3.0,32.0,0.0,51.0,0.0,28.0,8.0
