speaker_listener,Ppron,Inhib,Space,Filler,Ipron,Time,Percept,Verbs,Quant,Discrep,Relativ,You,Article,Cause,Prep,Relig,Bio,We,Assent,Incl,Leisure,AuxVb,Hear,They,Posemo,Affect,Excl,Home,Friends,SheHe,Numbers,Body,I,Work,Tentat,Ingest,Motion,Anger,Achiev,Swear,Death,Social,CogMech,Nonflu,Family,Pronoun,Funct,Feel,Certain,Insight,Humans,Sad,Past,See,Future,Adverbs,Present,Money,Negate,Health,Conj,Anx,Negemo,Sexual
ARCHIDAMUS_CAMILLO,0.0975609756097561,0.0,0.04878048780487805,0.024390243902439025,0.0,0.12195121951219512,0.0,0.04878048780487805,0.14634146341463414,0.024390243902439025,0.0,0.0975609756097561,0.04878048780487805,0.04878048780487805,0.024390243902439025,0.0975609756097561,0.0,0.024390243902439025,0.024390243902439025,0.07317073170731707,0.0,0.0,0.0975609756097561,0.0,0.024390243902439025,0.0,0.04878048780487805,0.024390243902439025,0.0,0.0,0.0,0.024390243902439025,0.024390243902439025,0.024390243902439025,0.024390243902439025,0.0,0.024390243902439025,0.0,0.0,0.0,0.0,0.04878048780487805,0.07317073170731707,0.0,0.0975609756097561,0.0,0.3902439024390244,0.0,0.0,0.0,0.0,0.0,0.024390243902439025,0.024390243902439025,0.04878048780487805,0.024390243902439025,0.0,0.0,0.0,0.0,0.04878048780487805,0.0,0.0,0.0
CAMILLO_ARCHIDAMUS,0.047619047619047616,0.0,0.0,0.0,0.09523809523809523,0.14285714285714285,0.0,0.0,0.14285714285714285,0.0,0.0,0.14285714285714285,0.0,0.0,0.0,0.09523809523809523,0.0,0.0,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09523809523809523,0.0,0.0,0.09523809523809523,0.0,0.0,0.047619047619047616,0.0,0.0,0.09523809523809523,0.0,0.0,0.0,0.0,0.047619047619047616,0.09523809523809523,0.0,0.14285714285714285,0.0,0.3333333333333333,0.0,0.0,0.09523809523809523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09523809523809523,0.0,0.0,0.0,0.0,0.0,0.0
ARCHIDAMUS_CAMILLO,0.23529411764705882,0.0,0.058823529411764705,0.0,0.0,0.29411764705882354,0.0,0.0,0.23529411764705882,0.0,0.0,0.058823529411764705,0.17647058823529413,0.0,0.058823529411764705,0.11764705882352941,0.0,0.058823529411764705,0.23529411764705882,0.058823529411764705,0.058823529411764705,0.058823529411764705,0.17647058823529413,0.0,0.0,0.0,0.11764705882352941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17647058823529413,0.0,0.23529411764705882,0.0,0.5294117647058824,0.0,0.058823529411764705,0.058823529411764705,0.0,0.0,0.0,0.0,0.11764705882352941,0.0,0.0,0.0,0.0,0.0,0.0,0.058823529411764705,0.058823529411764705,0.058823529411764705
CAMILLO_ARCHIDAMUS,0.3333333333333333,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ARCHIDAMUS_CAMILLO,0.1206896551724138,0.0,0.05172413793103448,0.0,0.05172413793103448,0.1724137931034483,0.0,0.034482758620689655,0.10344827586206896,0.0,0.0,0.05172413793103448,0.05172413793103448,0.017241379310344827,0.034482758620689655,0.1206896551724138,0.017241379310344827,0.034482758620689655,0.06896551724137931,0.06896551724137931,0.0,0.017241379310344827,0.06896551724137931,0.0,0.034482758620689655,0.017241379310344827,0.05172413793103448,0.017241379310344827,0.017241379310344827,0.0,0.0,0.017241379310344827,0.017241379310344827,0.0,0.017241379310344827,0.017241379310344827,0.0,0.05172413793103448,0.017241379310344827,0.0,0.0,0.0,0.1206896551724138,0.0,0.1724137931034483,0.0,0.4482758620689655,0.0,0.0,0.05172413793103448,0.0,0.0,0.0,0.0,0.034482758620689655,0.05172413793103448,0.0,0.0,0.0,0.0,0.05172413793103448,0.0,0.0,0.0
CAMILLO_ARCHIDAMUS,0.0,0.0,0.0,0.0,0.08333333333333333,0.08333333333333333,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.25,0.0,0.0,0.08333333333333333,0.0,0.0,0.0,0.08333333333333333,0.0,0.0,0.08333333333333333,0.0,0.0,0.0,0.25,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.08333333333333333,0.0,0.0,0.08333333333333333,0.0,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,0.0
ARCHIDAMUS_CAMILLO,0.21052631578947367,0.0,0.0,0.0,0.05263157894736842,0.05263157894736842,0.0,0.05263157894736842,0.0,0.0,0.0,0.05263157894736842,0.05263157894736842,0.0,0.05263157894736842,0.15789473684210525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05263157894736842,0.0,0.05263157894736842,0.0,0.0,0.0,0.0,0.0,0.21052631578947367,0.05263157894736842,0.0,0.0,0.05263157894736842,0.0,0.0,0.0,0.0,0.0,0.10526315789473684,0.0,0.2631578947368421,0.0,0.47368421052631576,0.0,0.0,0.05263157894736842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15789473684210525,0.0,0.0,0.0
CAMILLO_ARCHIDAMUS,0.07692307692307693,0.009615384615384616,0.057692307692307696,0.0,0.028846153846153848,0.11538461538461539,0.009615384615384616,0.009615384615384616,0.09615384615384616,0.009615384615384616,0.0,0.10576923076923077,0.0673076923076923,0.0,0.038461538461538464,0.10576923076923077,0.009615384615384616,0.019230769230769232,0.0,0.04807692307692308,0.019230769230769232,0.009615384615384616,0.07692307692307693,0.0,0.0,0.0673076923076923,0.04807692307692308,0.028846153846153848,0.019230769230769232,0.0,0.009615384615384616,0.009615384615384616,0.0,0.009615384615384616,0.0,0.0,0.009615384615384616,0.028846153846153848,0.0,0.0,0.0,0.038461538461538464,0.09615384615384616,0.0,0.10576923076923077,0.0,0.4326923076923077,0.009615384615384616,0.0,0.009615384615384616,0.0,0.0,0.038461538461538464,0.0,0.0,0.04807692307692308,0.0,0.0,0.0,0.0,0.08653846153846154,0.009615384615384616,0.009615384615384616,0.009615384615384616
ARCHIDAMUS_CAMILLO,0.023809523809523808,0.0,0.07142857142857142,0.0,0.07142857142857142,0.023809523809523808,0.023809523809523808,0.0,0.11904761904761904,0.047619047619047616,0.0,0.14285714285714285,0.047619047619047616,0.0,0.047619047619047616,0.11904761904761904,0.0,0.0,0.0,0.09523809523809523,0.0,0.0,0.07142857142857142,0.0,0.0,0.0,0.047619047619047616,0.09523809523809523,0.07142857142857142,0.0,0.0,0.0,0.023809523809523808,0.0,0.023809523809523808,0.0,0.023809523809523808,0.023809523809523808,0.0,0.0,0.0,0.047619047619047616,0.19047619047619047,0.0,0.09523809523809523,0.0,0.5238095238095238,0.0,0.023809523809523808,0.023809523809523808,0.0,0.0,0.023809523809523808,0.0,0.0,0.047619047619047616,0.0,0.0,0.0,0.0,0.023809523809523808,0.0,0.0,0.0
CAMILLO_ARCHIDAMUS,0.10204081632653061,0.0,0.04081632653061224,0.0,0.04081632653061224,0.16326530612244897,0.04081632653061224,0.02040816326530612,0.12244897959183673,0.0,0.04081632653061224,0.12244897959183673,0.061224489795918366,0.02040816326530612,0.02040816326530612,0.10204081632653061,0.0,0.04081632653061224,0.0,0.08163265306122448,0.02040816326530612,0.0,0.04081632653061224,0.02040816326530612,0.0,0.04081632653061224,0.061224489795918366,0.08163265306122448,0.0,0.0,0.061224489795918366,0.02040816326530612,0.0,0.0,0.02040816326530612,0.0,0.02040816326530612,0.0,0.0,0.0,0.0,0.061224489795918366,0.10204081632653061,0.02040816326530612,0.14285714285714285,0.0,0.4489795918367347,0.0,0.02040816326530612,0.0,0.02040816326530612,0.0,0.04081632653061224,0.02040816326530612,0.0,0.061224489795918366,0.02040816326530612,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ARCHIDAMUS_CAMILLO,0.125,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.125,0.125,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.125,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CAMILLO_ARCHIDAMUS,0.06666666666666667,0.0,0.0,0.0,0.06666666666666667,0.13333333333333333,0.0,0.0,0.13333333333333333,0.0,0.2,0.0,0.0,0.0,0.0,0.06666666666666667,0.0,0.0,0.0,0.0,0.06666666666666667,0.0,0.13333333333333333,0.0,0.0,0.06666666666666667,0.0,0.0,0.06666666666666667,0.0,0.0,0.0,0.0,0.0,0.06666666666666667,0.0,0.0,0.06666666666666667,0.0,0.0,0.0,0.0,0.26666666666666666,0.0,0.13333333333333333,0.0,0.5333333333333333,0.0,0.0,0.0,0.0,0.0,0.06666666666666667,0.0,0.06666666666666667,0.06666666666666667,0.0,0.0,0.0,0.0,0.06666666666666667,0.0,0.0,0.0
ARCHIDAMUS_CAMILLO,0.05263157894736842,0.0,0.05263157894736842,0.0,0.0,0.15789473684210525,0.0,0.0,0.15789473684210525,0.0,0.10526315789473684,0.10526315789473684,0.0,0.0,0.0,0.15789473684210525,0.0,0.0,0.0,0.0,0.0,0.0,0.15789473684210525,0.0,0.0,0.05263157894736842,0.0,0.05263157894736842,0.0,0.0,0.05263157894736842,0.0,0.0,0.0,0.0,0.0,0.0,0.05263157894736842,0.0,0.0,0.0,0.05263157894736842,0.10526315789473684,0.0,0.05263157894736842,0.05263157894736842,0.5263157894736842,0.0,0.0,0.0,0.0,0.0,0.10526315789473684,0.0,0.05263157894736842,0.0,0.05263157894736842,0.0,0.0,0.0,0.05263157894736842,0.0,0.0,0.0
POLIXENES_CAMILLO,0.06578947368421052,0.0,0.06578947368421052,0.013157894736842105,0.013157894736842105,0.06578947368421052,0.0,0.0,0.09210526315789473,0.013157894736842105,0.013157894736842105,0.15789473684210525,0.06578947368421052,0.0,0.039473684210526314,0.11842105263157894,0.0,0.0,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.0,0.05263157894736842,0.0,0.0,0.0,0.05263157894736842,0.039473684210526314,0.0,0.0,0.0,0.0,0.013157894736842105,0.0,0.0,0.0,0.039473684210526314,0.0,0.0,0.0,0.0,0.06578947368421052,0.10526315789473684,0.0,0.07894736842105263,0.013157894736842105,0.35526315789473684,0.0,0.0,0.0,0.0,0.0,0.013157894736842105,0.0,0.013157894736842105,0.02631578947368421,0.02631578947368421,0.02631578947368421,0.0,0.0,0.013157894736842105,0.0,0.013157894736842105,0.0
POLIXENES_LEONTES,0.06578947368421052,0.0,0.06578947368421052,0.013157894736842105,0.013157894736842105,0.06578947368421052,0.0,0.0,0.09210526315789473,0.013157894736842105,0.013157894736842105,0.15789473684210525,0.06578947368421052,0.0,0.039473684210526314,0.11842105263157894,0.0,0.0,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.0,0.05263157894736842,0.0,0.0,0.0,0.05263157894736842,0.039473684210526314,0.0,0.0,0.0,0.0,0.013157894736842105,0.0,0.0,0.0,0.039473684210526314,0.0,0.0,0.0,0.0,0.06578947368421052,0.10526315789473684,0.0,0.07894736842105263,0.013157894736842105,0.35526315789473684,0.0,0.0,0.0,0.0,0.0,0.013157894736842105,0.0,0.013157894736842105,0.02631578947368421,0.02631578947368421,0.02631578947368421,0.0,0.0,0.013157894736842105,0.0,0.013157894736842105,0.0
