speaker_listener,Length,Ppron,Inhib,Space,Filler,Ipron,Time,Percept,Verbs,Quant,Discrep,Relativ,You,Article,Cause,Prep,Relig,Bio,We,Assent,Incl,Leisure,AuxVb,Hear,They,Posemo,Affect,Excl,Home,Friends,SheHe,Numbers,Body,I,Work,Tentat,Ingest,Motion,Anger,Achiev,Swear,Death,Social,CogMech,Nonflu,Family,Pronoun,Funct,Feel,Certain,Insight,Humans,Sad,Past,See,Future,Adverbs,Present,Money,Negate,Health,Conj,Anx,Negemo,Sexual
FIRST OFFICER_VIOLA,77,6.0,0.0,2.0,0.0,4.0,1.0,0.0,9.0,0.0,0.0,5.0,1.0,0.0,4.0,0.0,1.0,1.0,0.0,5.0,0.0,6.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,4.0,5.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,12.0,5.0,0.0,1.0,10.0,26.0,0.0,0.0,0.0,3.0,1.0,4.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,2.0,2.0,4.0,0.0
FABIAN_ANTONIO,12,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DUKE_ANTONIO,105,9.0,0.0,4.0,0.0,4.0,3.0,2.0,8.0,1.0,0.0,11.0,6.0,1.0,7.0,1.0,3.0,0.0,0.0,4.0,0.0,3.0,1.0,1.0,3.0,6.0,1.0,0.0,2.0,4.0,4.0,3.0,2.0,1.0,0.0,0.0,1.0,4.0,1.0,0.0,1.0,0.0,13.0,6.0,0.0,0.0,13.0,35.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3.0,2.0,0.0,1.0,0.0,5.0,0.0,3.0,0.0
FIRST OFFICER_SECOND OFFICER,56,5.0,0.0,3.0,0.0,1.0,2.0,0.0,7.0,0.0,0.0,6.0,2.0,0.0,5.0,0.0,1.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,7.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,8.0,3.0,2.0,0.0,6.0,20.0,0.0,0.0,3.0,2.0,0.0,1.0,0.0,0.0,3.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
AGUECHEEK_SIR TOBY,1276,108.0,5.0,26.0,1.0,26.0,33.0,20.0,152.0,21.0,19.0,75.0,28.0,8.0,84.0,7.0,21.0,6.0,0.0,30.0,7.0,115.0,4.0,2.0,47.0,63.0,38.0,2.0,2.0,21.0,79.0,7.0,13.0,39.0,8.0,19.0,4.0,12.0,4.0,15.0,5.0,0.0,99.0,122.0,5.0,3.0,134.0,492.0,4.0,8.0,16.0,9.0,4.0,49.0,7.0,31.0,40.0,42.0,1.0,22.0,3.0,65.0,0.0,16.0,4.0
SIR TOBY_OLIVIA,306,19.0,1.0,12.0,1.0,6.0,8.0,5.0,27.0,8.0,0.0,26.0,1.0,0.0,24.0,6.0,4.0,0.0,0.0,12.0,2.0,19.0,2.0,2.0,7.0,19.0,2.0,1.0,0.0,0.0,13.0,4.0,3.0,4.0,5.0,3.0,1.0,6.0,5.0,4.0,2.0,2.0,34.0,25.0,0.0,1.0,25.0,119.0,1.0,3.0,2.0,5.0,1.0,23.0,2.0,10.0,6.0,15.0,0.0,4.0,0.0,13.0,3.0,12.0,1.0
OLIVIA_SEBASTIAN,273,28.0,3.0,6.0,0.0,10.0,5.0,6.0,20.0,4.0,0.0,18.0,11.0,3.0,22.0,6.0,4.0,2.0,0.0,12.0,1.0,11.0,3.0,1.0,15.0,19.0,6.0,1.0,1.0,3.0,9.0,1.0,1.0,12.0,1.0,4.0,1.0,7.0,2.0,2.0,0.0,0.0,24.0,32.0,1.0,1.0,38.0,101.0,0.0,2.0,2.0,1.0,0.0,5.0,2.0,4.0,9.0,2.0,1.0,5.0,1.0,11.0,1.0,3.0,1.0
SERVANT_MALVOLIO,25,1.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,2.0,0.0,1.0,4.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,1.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FABIAN_OLIVIA,240,19.0,2.0,13.0,0.0,8.0,6.0,3.0,19.0,5.0,2.0,25.0,4.0,1.0,27.0,1.0,3.0,0.0,0.0,13.0,2.0,11.0,3.0,1.0,8.0,13.0,5.0,0.0,0.0,3.0,13.0,0.0,0.0,11.0,1.0,4.0,1.0,6.0,2.0,1.0,0.0,0.0,21.0,27.0,1.0,3.0,27.0,97.0,0.0,0.0,4.0,0.0,0.0,9.0,0.0,2.0,4.0,6.0,0.0,5.0,2.0,13.0,2.0,5.0,0.0
ANTONIO_FIRST OFFICER,197,17.0,0.0,4.0,0.0,7.0,2.0,5.0,20.0,2.0,2.0,8.0,6.0,2.0,16.0,2.0,2.0,0.0,0.0,3.0,0.0,16.0,1.0,1.0,9.0,17.0,3.0,0.0,0.0,3.0,12.0,2.0,1.0,8.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0,2.0,12.0,14.0,0.0,0.0,24.0,76.0,0.0,2.0,2.0,1.0,2.0,7.0,4.0,3.0,6.0,2.0,2.0,3.0,0.0,4.0,1.0,8.0,1.0
