speaker_listener,Length,Ppron,Inhib,Space,Filler,Ipron,Time,Percept,Verbs,Quant,Discrep,Relativ,You,Article,Cause,Prep,Relig,Bio,We,Assent,Incl,Leisure,AuxVb,Hear,They,Posemo,Affect,Excl,Home,Friends,SheHe,Numbers,Body,I,Work,Tentat,Ingest,Motion,Anger,Achiev,Swear,Death,Social,CogMech,Nonflu,Family,Pronoun,Funct,Feel,Certain,Insight,Humans,Sad,Past,See,Future,Adverbs,Present,Money,Negate,Health,Conj,Anx,Negemo,Sexual
ROSS_BOLINGBROKE,20,2.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,2.0,0.0,1.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
BUSHY_BOLINGBROKE,18,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
YORK_AUMERLE,392,38.0,4.0,8.0,0.0,14.0,6.0,10.0,33.0,3.0,1.0,18.0,14.0,1.0,25.0,0.0,9.0,0.0,0.0,8.0,2.0,19.0,2.0,2.0,12.0,22.0,4.0,2.0,0.0,2.0,17.0,0.0,5.0,13.0,0.0,4.0,0.0,2.0,3.0,3.0,0.0,3.0,42.0,30.0,1.0,2.0,52.0,127.0,1.0,3.0,5.0,3.0,0.0,12.0,7.0,8.0,5.0,12.0,2.0,2.0,2.0,7.0,3.0,10.0,2.0
AUMERLE_BOLINGBROKE,285,27.0,0.0,4.0,0.0,7.0,3.0,7.0,28.0,5.0,2.0,12.0,8.0,2.0,20.0,3.0,10.0,0.0,0.0,5.0,0.0,21.0,3.0,0.0,7.0,13.0,5.0,0.0,0.0,3.0,15.0,1.0,10.0,16.0,1.0,6.0,0.0,5.0,4.0,5.0,1.0,1.0,21.0,23.0,0.0,0.0,34.0,103.0,2.0,4.0,1.0,2.0,1.0,9.0,1.0,7.0,5.0,5.0,0.0,5.0,0.0,7.0,1.0,6.0,0.0
CARLISLE_BOLINGBROKE,442,18.0,1.0,13.0,0.0,19.0,11.0,12.0,27.0,3.0,3.0,29.0,4.0,1.0,41.0,5.0,4.0,0.0,0.0,14.0,1.0,17.0,5.0,3.0,11.0,24.0,7.0,2.0,0.0,6.0,9.0,0.0,4.0,3.0,1.0,4.0,0.0,5.0,4.0,10.0,0.0,2.0,39.0,36.0,0.0,2.0,37.0,140.0,2.0,8.0,3.0,5.0,4.0,13.0,5.0,7.0,10.0,10.0,0.0,5.0,0.0,19.0,3.0,13.0,0.0
KEEPER_KING RICHARD,50,1.0,0.0,1.0,0.0,0.0,2.0,0.0,3.0,0.0,0.0,6.0,1.0,0.0,4.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,4.0,2.0,0.0,0.0,1.0,12.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
NORTHUMBERLAND_CARLISLE,53,6.0,2.0,0.0,0.0,2.0,8.0,1.0,0.0,3.0,0.0,0.0,2.0,4.0,3.0,2.0,5.0,1.0,1.0,1.0,2.0,0.0,0.0,2.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,0.0,8.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,0.0,2.0,0.0
YORK_QUEEN,153,15.0,0.0,9.0,0.0,5.0,3.0,2.0,24.0,1.0,1.0,19.0,1.0,3.0,11.0,1.0,2.0,1.0,0.0,5.0,0.0,12.0,1.0,2.0,6.0,10.0,1.0,1.0,1.0,4.0,16.0,1.0,0.0,5.0,0.0,0.0,0.0,7.0,0.0,2.0,0.0,1.0,17.0,12.0,0.0,2.0,20.0,55.0,1.0,1.0,1.0,0.0,2.0,4.0,0.0,4.0,2.0,8.0,0.0,2.0,2.0,5.0,1.0,4.0,0.0
BOLINGBROKE_PERCY,611,43.0,3.0,25.0,0.0,16.0,18.0,19.0,43.0,13.0,4.0,51.0,11.0,7.0,54.0,7.0,23.0,5.0,0.0,23.0,2.0,22.0,5.0,3.0,28.0,40.0,5.0,3.0,2.0,5.0,21.0,1.0,14.0,17.0,3.0,8.0,2.0,7.0,5.0,8.0,0.0,4.0,51.0,59.0,1.0,2.0,59.0,206.0,6.0,5.0,4.0,3.0,3.0,19.0,8.0,9.0,16.0,14.0,2.0,8.0,3.0,26.0,2.0,12.0,4.0
WILLOUGHBY_ROSS,123,10.0,0.0,6.0,1.0,7.0,4.0,3.0,9.0,0.0,0.0,10.0,3.0,1.0,14.0,0.0,1.0,3.0,0.0,5.0,0.0,7.0,3.0,0.0,6.0,6.0,2.0,0.0,0.0,1.0,5.0,1.0,1.0,2.0,1.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,15.0,12.0,0.0,0.0,17.0,49.0,0.0,1.0,2.0,3.0,0.0,3.0,0.0,1.0,2.0,2.0,2.0,2.0,0.0,4.0,0.0,0.0,0.0
