speaker_listener,Length,Ppron,Inhib,Space,Filler,Ipron,Time,Percept,Verbs,Quant,Discrep,Relativ,You,Article,Cause,Prep,Relig,Bio,We,Assent,Incl,Leisure,AuxVb,Hear,They,Posemo,Affect,Excl,Home,Friends,SheHe,Numbers,Body,I,Work,Tentat,Ingest,Motion,Anger,Achiev,Swear,Death,Social,CogMech,Nonflu,Family,Pronoun,Funct,Feel,Certain,Insight,Humans,Sad,Past,See,Future,Adverbs,Present,Money,Negate,Health,Conj,Anx,Negemo,Sexual
FIRST SOLDIER_THIRD SOLDIER,33,2.0,0.0,2.0,0.0,1.0,2.0,2.0,4.0,0.0,0.0,4.0,1.0,1.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,1.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,3.0,12.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,0.0,0.0,1.0,0.0,3.0,0.0,1.0,0.0
FIRST GUARD_CAESAR,75,7.0,0.0,4.0,0.0,2.0,2.0,0.0,6.0,1.0,0.0,9.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,7.0,4.0,0.0,0.0,9.0,25.0,0.0,0.0,1.0,0.0,0.0,4.0,0.0,0.0,2.0,6.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0
CAESAR_EUPHRONIUS,70,8.0,0.0,1.0,0.0,0.0,0.0,2.0,4.0,2.0,2.0,2.0,1.0,0.0,3.0,0.0,2.0,0.0,0.0,2.0,1.0,3.0,2.0,1.0,1.0,2.0,2.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,2.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0,12.0,6.0,0.0,0.0,8.0,25.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,2.0,3.0,6.0,0.0,3.0,1.0,5.0,0.0,1.0,0.0
SOLDIER_MESSENGER,56,3.0,0.0,1.0,0.0,1.0,0.0,2.0,2.0,0.0,0.0,2.0,1.0,0.0,5.0,0.0,3.0,1.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,2.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,5.0,4.0,0.0,0.0,4.0,17.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,3.0,0.0
THYREUS_ANTONY,56,1.0,1.0,3.0,0.0,5.0,1.0,1.0,3.0,1.0,0.0,5.0,0.0,1.0,3.0,0.0,1.0,0.0,0.0,2.0,0.0,3.0,0.0,0.0,1.0,2.0,2.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,2.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,8.0,0.0,0.0,6.0,19.0,1.0,0.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,4.0,1.0,1.0,0.0
POMPEY_ANTONY,653,43.0,0.0,13.0,0.0,23.0,12.0,12.0,67.0,14.0,9.0,35.0,13.0,6.0,45.0,4.0,12.0,5.0,0.0,21.0,4.0,38.0,7.0,1.0,22.0,30.0,12.0,2.0,3.0,22.0,33.0,3.0,6.0,20.0,4.0,7.0,5.0,10.0,4.0,8.0,0.0,1.0,54.0,68.0,1.0,7.0,66.0,215.0,2.0,9.0,10.0,6.0,2.0,15.0,2.0,11.0,10.0,4.0,2.0,8.0,3.0,23.0,1.0,8.0,0.0
LEPIDUS_MENAS,45,1.0,1.0,1.0,0.0,3.0,0.0,2.0,10.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,8.0,2.0,0.0,2.0,3.0,2.0,0.0,0.0,2.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,6.0,1.0,0.0,4.0,19.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,3.0,0.0,0.0,1.0,0.0,3.0,0.0,1.0,0.0
FIRST GUARD_DIOMEDES,20,2.0,0.0,1.0,0.0,0.0,3.0,1.0,0.0,2.0,0.0,0.0,1.0,1.0,1.0,2.0,2.0,0.0,1.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,0.0,2.0,0.0,7.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
DOLABELLA_CLEOPATRA,259,20.0,1.0,3.0,0.0,6.0,3.0,3.0,26.0,0.0,2.0,10.0,11.0,4.0,17.0,1.0,4.0,0.0,0.0,4.0,0.0,15.0,1.0,0.0,10.0,12.0,2.0,0.0,0.0,4.0,14.0,1.0,2.0,7.0,1.0,2.0,1.0,4.0,0.0,6.0,0.0,1.0,23.0,22.0,0.0,0.0,26.0,72.0,2.0,2.0,6.0,1.0,2.0,6.0,0.0,7.0,1.0,6.0,0.0,3.0,0.0,6.0,0.0,2.0,1.0
ALL_POMPEY,10,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
