"speaker_listener","Length","Ppron","Inhib","Space","Filler","Ipron","Time","Percept","Verbs","Quant","Discrep","Relativ","You","Article","Cause","Prep","Relig","Bio","We","Assent","Incl","Leisure","AuxVb","Hear","They","Posemo","Affect","Excl","Home","Friends","SheHe","Numbers","Body","I","Work","Tentat","Ingest","Motion","Anger","Achiev","Swear","Death","Social","CogMech","Nonflu","Family","Pronoun","Funct","Feel","Certain","Insight","Humans","Sad","Past","See","Future","Adverbs","Present","Money","Negate","Health","Conj","Anx","Negemo","Sexual"
"FROTH_ELBOW",74,2.0,0.0,6.0,0.0,2.0,3.0,0.0,7.0,2.0,0.0,10.0,1.0,1.0,4.0,1.0,0.0,0.0,0.0,3.0,0.0,5.0,0.0,0.0,4.0,4.0,1.0,2.0,0.0,1.0,6.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,9.0,0.0,0.0,4.0,23.0,0.0,4.0,0.0,2.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,5.0,0.0,0.0,0.0
"ABHORSON_POMPEY",178,13.0,1.0,10.0,0.0,5.0,2.0,1.0,14.0,2.0,5.0,16.0,6.0,0.0,12.0,1.0,1.0,2.0,0.0,6.0,0.0,6.0,0.0,0.0,0.0,5.0,2.0,0.0,0.0,0.0,9.0,0.0,0.0,1.0,2.0,5.0,0.0,4.0,0.0,0.0,0.0,1.0,23.0,21.0,0.0,1.0,18.0,52.0,0.0,4.0,3.0,8.0,0.0,5.0,1.0,4.0,5.0,5.0,1.0,0.0,0.0,4.0,0.0,5.0,1.0
"LUCIO_MARIANA",391,38.0,0.0,7.0,0.0,7.0,4.0,11.0,40.0,4.0,4.0,15.0,16.0,2.0,27.0,11.0,6.0,0.0,0.0,7.0,3.0,28.0,9.0,1.0,5.0,13.0,8.0,0.0,1.0,11.0,14.0,1.0,4.0,14.0,2.0,7.0,1.0,4.0,4.0,2.0,1.0,1.0,45.0,31.0,0.0,1.0,45.0,142.0,0.0,3.0,5.0,8.0,0.0,16.0,0.0,8.0,7.0,10.0,1.0,6.0,0.0,13.0,1.0,8.0,1.0
"LUCIO_CLAUDIO",261,22.0,1.0,7.0,1.0,9.0,6.0,4.0,29.0,2.0,8.0,16.0,8.0,4.0,27.0,5.0,5.0,0.0,0.0,4.0,2.0,23.0,4.0,1.0,10.0,18.0,6.0,0.0,0.0,6.0,7.0,2.0,1.0,9.0,1.0,8.0,1.0,3.0,3.0,1.0,0.0,3.0,22.0,27.0,2.0,0.0,31.0,117.0,0.0,1.0,0.0,1.0,2.0,14.0,0.0,11.0,11.0,4.0,1.0,1.0,1.0,16.0,0.0,7.0,2.0
"MESSENGER_ABHORSON",47,3.0,0.0,3.0,0.0,7.0,3.0,0.0,0.0,3.0,1.0,0.0,6.0,0.0,2.0,1.0,4.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,1.0,2.0,0.0,0.0,0.0,2.0,5.0,0.0,10.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
"JULIET_PROVOST",76,4.0,0.0,0.0,0.0,5.0,1.0,0.0,7.0,1.0,0.0,1.0,0.0,0.0,4.0,1.0,3.0,0.0,0.0,3.0,0.0,5.0,0.0,0.0,4.0,9.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,3.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,5.0,7.0,0.0,1.0,9.0,28.0,0.0,0.0,2.0,1.0,0.0,6.0,0.0,1.0,2.0,1.0,0.0,0.0,2.0,4.0,3.0,5.0,1.0
"ELBOW_ANGELO",295,17.0,0.0,10.0,0.0,19.0,5.0,3.0,32.0,1.0,4.0,17.0,1.0,1.0,23.0,2.0,4.0,0.0,0.0,6.0,0.0,23.0,2.0,6.0,17.0,19.0,7.0,7.0,0.0,5.0,22.0,2.0,2.0,3.0,0.0,4.0,0.0,2.0,2.0,5.0,0.0,0.0,34.0,25.0,2.0,1.0,36.0,117.0,1.0,3.0,5.0,12.0,0.0,8.0,0.0,3.0,9.0,7.0,1.0,4.0,2.0,17.0,0.0,2.0,0.0
"DUKE_BARNARDINE",352,40.0,2.0,9.0,1.0,13.0,9.0,12.0,31.0,3.0,1.0,23.0,16.0,4.0,24.0,4.0,6.0,1.0,0.0,11.0,1.0,18.0,5.0,1.0,11.0,16.0,0.0,0.0,2.0,5.0,19.0,2.0,4.0,9.0,2.0,2.0,0.0,8.0,2.0,4.0,1.0,0.0,53.0,26.0,1.0,3.0,53.0,125.0,3.0,3.0,5.0,4.0,0.0,10.0,5.0,4.0,9.0,17.0,3.0,2.0,1.0,10.0,0.0,5.0,2.0
"LUCIO_PETER",515,49.0,1.0,8.0,2.0,9.0,6.0,13.0,49.0,5.0,5.0,17.0,16.0,2.0,33.0,16.0,6.0,0.0,0.0,11.0,3.0,32.0,10.0,2.0,12.0,21.0,9.0,0.0,2.0,16.0,18.0,1.0,4.0,18.0,3.0,8.0,1.0,5.0,5.0,4.0,1.0,1.0,57.0,42.0,0.0,2.0,58.0,174.0,0.0,4.0,7.0,9.0,0.0,20.0,1.0,8.0,8.0,18.0,3.0,7.0,0.0,15.0,1.0,9.0,1.0
"CLAUDIO_LUCIO",459,43.0,2.0,21.0,1.0,25.0,15.0,5.0,42.0,7.0,4.0,44.0,3.0,5.0,48.0,1.0,4.0,11.0,0.0,16.0,4.0,29.0,3.0,3.0,18.0,26.0,7.0,1.0,4.0,10.0,22.0,1.0,2.0,11.0,4.0,3.0,2.0,8.0,4.0,0.0,0.0,1.0,51.0,48.0,1.0,3.0,68.0,205.0,2.0,5.0,5.0,2.0,1.0,25.0,1.0,7.0,15.0,15.0,1.0,4.0,1.0,15.0,0.0,8.0,0.0
