"speaker_listener","Length","Ppron","Inhib","Space","Filler","Ipron","Time","Percept","Verbs","Quant","Discrep","Relativ","You","Article","Cause","Prep","Relig","Bio","We","Assent","Incl","Leisure","AuxVb","Hear","They","Posemo","Affect","Excl","Home","Friends","SheHe","Numbers","Body","I","Work","Tentat","Ingest","Motion","Anger","Achiev","Swear","Death","Social","CogMech","Nonflu","Family","Pronoun","Funct","Feel","Certain","Insight","Humans","Sad","Past","See","Future","Adverbs","Present","Money","Negate","Health","Conj","Anx","Negemo","Sexual"
"FIRST OFFICER_VIOLA",116,10.0,0.0,5.0,0.0,5.0,3.0,0.0,14.0,0.0,0.0,11.0,2.0,0.0,9.0,0.0,2.0,2.0,0.0,5.0,0.0,7.0,0.0,0.0,3.0,7.0,0.0,0.0,0.0,4.0,10.0,0.0,2.0,0.0,1.0,0.0,0.0,3.0,1.0,1.0,0.0,0.0,18.0,8.0,2.0,1.0,15.0,42.0,0.0,0.0,3.0,4.0,1.0,4.0,0.0,0.0,3.0,8.0,0.0,2.0,0.0,2.0,2.0,4.0,0.0
"ANTONIO_CLOWN",28,2.0,0.0,1.0,0.0,1.0,0.0,0.0,5.0,1.0,0.0,1.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,3.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
"FABIAN_ANTONIO",230,15.0,3.0,13.0,0.0,8.0,4.0,4.0,16.0,6.0,2.0,21.0,3.0,0.0,24.0,2.0,3.0,1.0,0.0,11.0,2.0,10.0,3.0,0.0,8.0,13.0,3.0,0.0,0.0,2.0,12.0,0.0,0.0,9.0,2.0,5.0,1.0,4.0,2.0,1.0,0.0,0.0,15.0,23.0,1.0,2.0,23.0,90.0,0.0,0.0,2.0,0.0,0.0,12.0,1.0,1.0,4.0,3.0,0.0,4.0,2.0,10.0,2.0,5.0,0.0
"PRIEST_CURIO",60,5.0,0.0,3.0,0.0,1.0,1.0,0.0,3.0,3.0,1.0,0.0,7.0,2.0,0.0,1.0,12.0,1.0,3.0,0.0,2.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,2.0,1.0,0.0,0.0,2.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,3.0,3.0,0.0,6.0,0.0,25.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0
"DUKE_ANTONIO",558,47.0,0.0,22.0,1.0,21.0,16.0,14.0,44.0,9.0,1.0,43.0,25.0,2.0,46.0,7.0,23.0,1.0,0.0,15.0,0.0,28.0,3.0,1.0,21.0,36.0,7.0,0.0,2.0,10.0,22.0,4.0,12.0,14.0,1.0,7.0,2.0,6.0,10.0,4.0,2.0,2.0,57.0,40.0,1.0,1.0,68.0,208.0,3.0,4.0,5.0,7.0,0.0,19.0,4.0,9.0,14.0,10.0,0.0,7.0,3.0,21.0,1.0,15.0,7.0
"FIRST OFFICER_SECOND OFFICER",68,6.0,0.0,3.0,0.0,1.0,2.0,0.0,8.0,0.0,0.0,7.0,2.0,0.0,6.0,0.0,1.0,1.0,0.0,2.0,0.0,3.0,0.0,0.0,3.0,4.0,0.0,0.0,0.0,0.0,8.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,11.0,5.0,2.0,0.0,7.0,22.0,0.0,0.0,3.0,4.0,0.0,1.0,0.0,0.0,3.0,4.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0
"AGUECHEEK_SIR TOBY",1315,106.0,7.0,24.0,1.0,26.0,34.0,21.0,149.0,20.0,17.0,73.0,29.0,7.0,79.0,7.0,21.0,6.0,0.0,27.0,7.0,111.0,4.0,2.0,46.0,63.0,38.0,1.0,3.0,20.0,80.0,8.0,13.0,39.0,7.0,15.0,3.0,11.0,3.0,15.0,6.0,0.0,99.0,115.0,5.0,3.0,132.0,475.0,5.0,8.0,16.0,9.0,4.0,49.0,7.0,29.0,36.0,39.0,1.0,23.0,4.0,61.0,0.0,17.0,5.0
"SIR TOBY_OLIVIA",610,61.0,2.0,20.0,2.0,10.0,13.0,8.0,43.0,5.0,3.0,38.0,23.0,5.0,49.0,10.0,7.0,5.0,0.0,25.0,5.0,28.0,2.0,0.0,16.0,32.0,10.0,3.0,2.0,1.0,30.0,4.0,4.0,13.0,2.0,8.0,1.0,7.0,8.0,4.0,2.0,3.0,70.0,62.0,1.0,1.0,71.0,222.0,1.0,7.0,4.0,6.0,3.0,30.0,5.0,10.0,16.0,22.0,0.0,9.0,2.0,28.0,2.0,16.0,1.0
"OLIVIA_SEBASTIAN",473,50.0,2.0,18.0,1.0,18.0,14.0,6.0,34.0,9.0,0.0,38.0,21.0,4.0,33.0,7.0,5.0,3.0,0.0,17.0,1.0,21.0,3.0,1.0,18.0,26.0,7.0,2.0,1.0,8.0,16.0,1.0,2.0,19.0,1.0,5.0,1.0,7.0,4.0,3.0,0.0,0.0,48.0,47.0,2.0,3.0,68.0,176.0,1.0,2.0,8.0,1.0,0.0,11.0,1.0,5.0,17.0,7.0,4.0,6.0,1.0,17.0,2.0,7.0,1.0
"SERVANT_MALVOLIO",23,1.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,1.0,0.0,1.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,1.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
