"speaker_listener","Length","Ppron","Inhib","Space","Filler","Ipron","Time","Percept","Verbs","Quant","Discrep","Relativ","You","Article","Cause","Prep","Relig","Bio","We","Assent","Incl","Leisure","AuxVb","Hear","They","Posemo","Affect","Excl","Home","Friends","SheHe","Numbers","Body","I","Work","Tentat","Ingest","Motion","Anger","Achiev","Swear","Death","Social","CogMech","Nonflu","Family","Pronoun","Funct","Feel","Certain","Insight","Humans","Sad","Past","See","Future","Adverbs","Present","Money","Negate","Health","Conj","Anx","Negemo","Sexual"
"PETO_POINS",1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"BARDOLPH_POINS",7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
"BARDOLPH_PETO",7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
"KING_LANCASTER",247,18.0,2.0,14.0,2.0,8.0,26.0,1.0,3.0,14.0,6.0,0.0,29.0,25.0,2.0,12.0,26.0,5.0,9.0,8.0,5.0,1.0,1.0,12.0,1.0,0.0,1.0,14.0,10.0,1.0,2.0,5.0,8.0,2.0,0.0,0.0,1.0,6.0,2.0,4.0,0.0,2.0,13.0,17.0,1.0,26.0,1.0,99.0,1.0,1.0,0.0,0.0,0.0,3.0,1.0,4.0,7.0,6.0,0.0,7.0,0.0,6.0,2.0,11.0,1.0
"KING_BLUNT",247,18.0,2.0,14.0,2.0,8.0,26.0,1.0,3.0,14.0,6.0,0.0,29.0,25.0,2.0,12.0,26.0,5.0,9.0,8.0,5.0,1.0,1.0,12.0,1.0,0.0,1.0,14.0,10.0,1.0,2.0,5.0,8.0,2.0,0.0,0.0,1.0,6.0,2.0,4.0,0.0,2.0,13.0,17.0,1.0,26.0,1.0,99.0,1.0,1.0,0.0,0.0,0.0,3.0,1.0,4.0,7.0,6.0,0.0,7.0,0.0,6.0,2.0,11.0,1.0
"KING_WESTMORELAND",247,18.0,2.0,14.0,2.0,8.0,26.0,1.0,3.0,14.0,6.0,0.0,29.0,25.0,2.0,12.0,26.0,5.0,9.0,8.0,5.0,1.0,1.0,12.0,1.0,0.0,1.0,14.0,10.0,1.0,2.0,5.0,8.0,2.0,0.0,0.0,1.0,6.0,2.0,4.0,0.0,2.0,13.0,17.0,1.0,26.0,1.0,99.0,1.0,1.0,0.0,0.0,0.0,3.0,1.0,4.0,7.0,6.0,0.0,7.0,0.0,6.0,2.0,11.0,1.0
"WESTMORELAND_LANCASTER",92,1.0,1.0,1.0,0.0,5.0,7.0,2.0,4.0,7.0,4.0,0.0,4.0,5.0,0.0,2.0,11.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,0.0,1.0,0.0,0.0,5.0,2.0,0.0,1.0,1.0,0.0,0.0,3.0,0.0,0.0,1.0,1.0,0.0,2.0,1.0,9.0,0.0,6.0,0.0,39.0,3.0,1.0,1.0,0.0,0.0,6.0,0.0,1.0,3.0,1.0,0.0,2.0,0.0,4.0,2.0,5.0,0.0
"WESTMORELAND_KING",92,1.0,1.0,1.0,0.0,5.0,7.0,2.0,4.0,7.0,4.0,0.0,4.0,5.0,0.0,2.0,11.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,0.0,1.0,0.0,0.0,5.0,2.0,0.0,1.0,1.0,0.0,0.0,3.0,0.0,0.0,1.0,1.0,0.0,2.0,1.0,9.0,0.0,6.0,0.0,39.0,3.0,1.0,1.0,0.0,0.0,6.0,0.0,1.0,3.0,1.0,0.0,2.0,0.0,4.0,2.0,5.0,0.0
"WESTMORELAND_BLUNT",92,1.0,1.0,1.0,0.0,5.0,7.0,2.0,4.0,7.0,4.0,0.0,4.0,5.0,0.0,2.0,11.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,0.0,1.0,0.0,0.0,5.0,2.0,0.0,1.0,1.0,0.0,0.0,3.0,0.0,0.0,1.0,1.0,0.0,2.0,1.0,9.0,0.0,6.0,0.0,39.0,3.0,1.0,1.0,0.0,0.0,6.0,0.0,1.0,3.0,1.0,0.0,2.0,0.0,4.0,2.0,5.0,0.0
"KING_LANCASTER",17,1.0,1.0,1.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,3.0,0.0,9.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
