"speaker_listener","Length","Ppron","Inhib","Space","Filler","Ipron","Time","Percept","Verbs","Quant","Discrep","Relativ","You","Article","Cause","Prep","Relig","Bio","We","Assent","Incl","Leisure","AuxVb","Hear","They","Posemo","Affect","Excl","Home","Friends","SheHe","Numbers","Body","I","Work","Tentat","Ingest","Motion","Anger","Achiev","Swear","Death","Social","CogMech","Nonflu","Family","Pronoun","Funct","Feel","Certain","Insight","Humans","Sad","Past","See","Future","Adverbs","Present","Money","Negate","Health","Conj","Anx","Negemo","Sexual"
"AGAMEMNON_AJAX",904,79.0,2.0,30.0,3.0,27.0,14.0,16.0,70.0,29.0,6.0,67.0,17.0,6.0,84.0,8.0,13.0,21.0,1.0,45.0,1.0,46.0,9.0,5.0,40.0,52.0,15.0,0.0,0.0,2.0,45.0,1.0,7.0,1.0,3.0,9.0,3.0,25.0,4.0,11.0,0.0,1.0,117.0,94.0,4.0,1.0,106.0,347.0,2.0,7.0,11.0,3.0,2.0,32.0,3.0,14.0,13.0,45.0,1.0,15.0,3.0,35.0,3.0,12.0,0.0
"PANDARUS_CRESSIDA",2226,178.0,1.0,49.0,1.0,40.0,50.0,63.0,240.0,29.0,21.0,136.0,71.0,13.0,130.0,7.0,27.0,7.0,3.0,54.0,2.0,150.0,11.0,16.0,56.0,70.0,39.0,6.0,2.0,42.0,137.0,16.0,21.0,28.0,3.0,14.0,1.0,37.0,4.0,7.0,0.0,5.0,266.0,176.0,5.0,21.0,218.0,754.0,13.0,29.0,23.0,25.0,6.0,67.0,35.0,39.0,75.0,86.0,9.0,43.0,1.0,73.0,1.0,14.0,4.0
"CRESSIDA_MENELAUS",87,9.0,0.0,0.0,0.0,1.0,3.0,0.0,17.0,1.0,0.0,4.0,6.0,1.0,4.0,0.0,3.0,0.0,0.0,2.0,0.0,11.0,0.0,0.0,4.0,4.0,3.0,0.0,0.0,0.0,13.0,0.0,0.0,3.0,0.0,3.0,0.0,1.0,0.0,1.0,0.0,0.0,12.0,7.0,0.0,0.0,10.0,34.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,3.0,2.0,1.0,1.0,3.0,0.0,5.0,0.0,0.0,3.0
"ALEXANDER_CRESSIDA",280,6.0,1.0,12.0,1.0,9.0,5.0,9.0,17.0,8.0,0.0,20.0,0.0,2.0,27.0,2.0,5.0,0.0,1.0,11.0,0.0,12.0,3.0,1.0,5.0,12.0,5.0,0.0,0.0,3.0,12.0,0.0,5.0,0.0,0.0,4.0,0.0,4.0,3.0,1.0,0.0,1.0,32.0,28.0,0.0,3.0,15.0,104.0,2.0,6.0,0.0,7.0,3.0,20.0,3.0,1.0,7.0,14.0,0.0,6.0,0.0,21.0,1.0,7.0,0.0
"ACHILLES_AENEAS",176,18.0,2.0,4.0,1.0,1.0,4.0,3.0,14.0,2.0,1.0,11.0,12.0,1.0,7.0,3.0,4.0,0.0,1.0,2.0,1.0,10.0,0.0,0.0,8.0,10.0,4.0,1.0,1.0,4.0,6.0,1.0,2.0,4.0,0.0,3.0,1.0,4.0,2.0,1.0,0.0,1.0,20.0,14.0,0.0,0.0,19.0,55.0,0.0,3.0,1.0,0.0,0.0,4.0,3.0,4.0,5.0,2.0,1.0,2.0,1.0,6.0,0.0,2.0,0.0
"MYRMIDON_ACHILLES",10,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"MENELAUS_ULYSSES",102,14.0,0.0,0.0,0.0,1.0,3.0,0.0,12.0,0.0,0.0,5.0,4.0,0.0,4.0,1.0,3.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,4.0,5.0,1.0,0.0,0.0,1.0,8.0,3.0,1.0,8.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,17.0,1.0,0.0,2.0,15.0,31.0,0.0,0.0,0.0,5.0,0.0,1.0,0.0,3.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0
"HECTOR_CASSANDRA",246,25.0,5.0,3.0,0.0,3.0,11.0,6.0,21.0,3.0,2.0,20.0,11.0,2.0,18.0,3.0,3.0,0.0,0.0,5.0,1.0,12.0,5.0,2.0,17.0,24.0,7.0,0.0,0.0,2.0,15.0,0.0,1.0,12.0,2.0,1.0,0.0,3.0,4.0,3.0,0.0,1.0,22.0,24.0,0.0,1.0,28.0,84.0,1.0,2.0,1.0,3.0,0.0,7.0,0.0,3.0,6.0,0.0,0.0,5.0,1.0,8.0,2.0,7.0,1.0
"PATROCLUS_ACHILLES",381,27.0,3.0,5.0,2.0,11.0,10.0,2.0,20.0,4.0,3.0,23.0,12.0,5.0,29.0,7.0,13.0,0.0,0.0,9.0,0.0,9.0,2.0,5.0,16.0,28.0,1.0,0.0,0.0,3.0,16.0,1.0,3.0,6.0,0.0,2.0,0.0,8.0,7.0,3.0,2.0,0.0,35.0,27.0,0.0,0.0,38.0,109.0,0.0,2.0,4.0,4.0,1.0,12.0,0.0,1.0,3.0,4.0,0.0,4.0,4.0,12.0,1.0,12.0,7.0
"DIOMEDES_HECTOR",45,0.0,0.0,0.0,0.0,0.0,3.0,1.0,6.0,1.0,2.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,4.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,10.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0
