"speaker_listener","Length","Ppron","Inhib","Space","Filler","Ipron","Time","Percept","Verbs","Quant","Discrep","Relativ","You","Article","Cause","Prep","Relig","Bio","We","Assent","Incl","Leisure","AuxVb","Hear","They","Posemo","Affect","Excl","Home","Friends","SheHe","Numbers","Body","I","Work","Tentat","Ingest","Motion","Anger","Achiev","Swear","Death","Social","CogMech","Nonflu","Family","Pronoun","Funct","Feel","Certain","Insight","Humans","Sad","Past","See","Future","Adverbs","Present","Money","Negate","Health","Conj","Anx","Negemo","Sexual"
"YORK_NORFOLK",324,42.0,1.0,11.0,0.0,4.0,7.0,4.0,22.0,3.0,2.0,21.0,8.0,2.0,28.0,5.0,1.0,9.0,0.0,15.0,1.0,17.0,3.0,0.0,7.0,11.0,5.0,0.0,0.0,2.0,8.0,0.0,1.0,16.0,1.0,2.0,0.0,2.0,2.0,8.0,0.0,1.0,30.0,33.0,0.0,1.0,46.0,126.0,0.0,4.0,5.0,1.0,2.0,9.0,0.0,7.0,3.0,9.0,1.0,4.0,0.0,18.0,0.0,4.0,0.0
"SECOND KEEPER_FIRST KEEPER",144,19.0,0.0,8.0,0.0,3.0,5.0,1.0,14.0,2.0,4.0,17.0,8.0,0.0,13.0,0.0,1.0,7.0,0.0,10.0,1.0,10.0,0.0,0.0,1.0,2.0,5.0,0.0,0.0,0.0,6.0,0.0,1.0,1.0,0.0,4.0,0.0,2.0,1.0,8.0,0.0,0.0,21.0,20.0,0.0,0.0,22.0,69.0,1.0,3.0,1.0,1.0,0.0,7.0,0.0,4.0,6.0,4.0,0.0,3.0,0.0,12.0,0.0,1.0,0.0
"SOLDIER_RICHARD",26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
"OXFORD_SECOND WATCHMAN",18,3.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,4.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,3.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"EDWARD_OXFORD",552,49.0,4.0,21.0,0.0,10.0,18.0,14.0,30.0,11.0,7.0,45.0,12.0,9.0,48.0,3.0,6.0,13.0,0.0,26.0,1.0,15.0,8.0,6.0,9.0,21.0,9.0,0.0,0.0,3.0,17.0,2.0,5.0,5.0,3.0,5.0,0.0,5.0,8.0,8.0,2.0,1.0,59.0,66.0,1.0,1.0,59.0,196.0,4.0,7.0,2.0,3.0,0.0,22.0,1.0,8.0,13.0,14.0,1.0,7.0,1.0,21.0,3.0,12.0,0.0
"EXETER_EDWARD",104,8.0,1.0,3.0,0.0,3.0,3.0,1.0,15.0,0.0,2.0,9.0,1.0,4.0,6.0,0.0,0.0,0.0,0.0,4.0,0.0,10.0,0.0,2.0,1.0,7.0,2.0,0.0,0.0,2.0,7.0,0.0,0.0,3.0,1.0,0.0,0.0,3.0,3.0,3.0,0.0,0.0,12.0,12.0,0.0,1.0,11.0,39.0,0.0,0.0,0.0,0.0,1.0,6.0,1.0,4.0,2.0,6.0,0.0,2.0,0.0,5.0,1.0,6.0,0.0
"EDWARD_SECOND WATCHMAN",92,8.0,0.0,3.0,0.0,2.0,3.0,1.0,6.0,3.0,4.0,6.0,3.0,0.0,8.0,0.0,0.0,1.0,0.0,4.0,1.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,13.0,0.0,1.0,10.0,32.0,0.0,5.0,0.0,1.0,0.0,1.0,1.0,3.0,2.0,2.0,1.0,1.0,0.0,5.0,0.0,0.0,0.0
"NORTHUMBERLAND_WARWICK",129,12.0,0.0,5.0,0.0,6.0,0.0,1.0,9.0,1.0,0.0,7.0,8.0,3.0,13.0,2.0,0.0,0.0,0.0,2.0,2.0,6.0,1.0,0.0,2.0,3.0,3.0,2.0,0.0,1.0,2.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,12.0,10.0,0.0,1.0,18.0,51.0,0.0,1.0,2.0,0.0,1.0,4.0,0.0,2.0,2.0,1.0,0.0,5.0,0.0,6.0,0.0,1.0,0.0
"EDWARD_YORK",121,7.0,0.0,4.0,0.0,3.0,2.0,1.0,8.0,2.0,1.0,11.0,2.0,1.0,9.0,0.0,4.0,1.0,0.0,2.0,1.0,7.0,1.0,2.0,2.0,4.0,3.0,1.0,0.0,0.0,4.0,2.0,3.0,0.0,0.0,3.0,0.0,1.0,2.0,1.0,0.0,0.0,14.0,11.0,0.0,4.0,10.0,41.0,0.0,1.0,0.0,1.0,0.0,6.0,0.0,3.0,2.0,2.0,0.0,0.0,1.0,4.0,0.0,2.0,0.0
"SIR JOHN_MESSENGER",12,2.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"KING HENRY_WESTMORELAND",700,71.0,1.0,19.0,1.0,15.0,13.0,9.0,49.0,3.0,2.0,38.0,21.0,5.0,69.0,6.0,10.0,2.0,0.0,34.0,1.0,30.0,5.0,7.0,14.0,30.0,8.0,1.0,1.0,10.0,20.0,4.0,6.0,31.0,0.0,6.0,0.0,4.0,9.0,21.0,0.0,5.0,64.0,61.0,0.0,13.0,86.0,265.0,0.0,1.0,5.0,0.0,6.0,28.0,3.0,13.0,8.0,13.0,1.0,6.0,3.0,41.0,0.0,16.0,1.0
"WESTMORELAND_KING HENRY",101,7.0,0.0,3.0,0.0,6.0,0.0,2.0,9.0,2.0,0.0,4.0,3.0,0.0,9.0,0.0,5.0,1.0,0.0,7.0,0.0,8.0,1.0,0.0,2.0,6.0,0.0,0.0,1.0,1.0,5.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,10.0,7.0,0.0,2.0,13.0,38.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,3.0,0.0,1.0,0.0,3.0,1.0,5.0,1.0,4.0,0.0
"PRINCE OF WALES_WARWICK",111,9.0,0.0,3.0,0.0,4.0,3.0,3.0,13.0,1.0,2.0,7.0,2.0,3.0,8.0,0.0,1.0,0.0,0.0,1.0,0.0,9.0,1.0,0.0,5.0,6.0,5.0,0.0,0.0,1.0,8.0,0.0,1.0,4.0,2.0,1.0,0.0,1.0,0.0,4.0,0.0,0.0,8.0,13.0,1.0,0.0,13.0,43.0,1.0,1.0,1.0,0.0,0.0,3.0,1.0,2.0,3.0,4.0,0.0,5.0,0.0,6.0,0.0,1.0,0.0
"WESTMORELAND_CLIFFORD",101,7.0,0.0,3.0,0.0,6.0,0.0,2.0,9.0,2.0,0.0,4.0,3.0,0.0,9.0,0.0,5.0,1.0,0.0,7.0,0.0,8.0,1.0,0.0,2.0,6.0,0.0,0.0,1.0,1.0,5.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,10.0,7.0,0.0,2.0,13.0,38.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,3.0,0.0,1.0,0.0,3.0,1.0,5.0,1.0,4.0,0.0
"RICHARD_QUEEN ELIZABETH",143,7.0,0.0,7.0,0.0,4.0,4.0,6.0,14.0,5.0,1.0,12.0,3.0,0.0,11.0,0.0,8.0,0.0,0.0,1.0,0.0,7.0,3.0,0.0,6.0,8.0,7.0,0.0,0.0,4.0,6.0,0.0,2.0,2.0,0.0,3.0,2.0,0.0,0.0,1.0,0.0,0.0,11.0,16.0,0.0,0.0,11.0,57.0,2.0,3.0,3.0,0.0,1.0,10.0,0.0,4.0,5.0,3.0,0.0,3.0,0.0,9.0,0.0,2.0,4.0
"POST_PRINCE OF WALES",37,3.0,0.0,0.0,0.0,3.0,5.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,6.0,1.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,6.0,1.0,14.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"QUEEN ELIZABETH_EDWARD",68,8.0,0.0,1.0,1.0,3.0,4.0,0.0,0.0,7.0,1.0,2.0,2.0,7.0,1.0,5.0,9.0,2.0,0.0,0.0,2.0,0.0,0.0,6.0,0.0,0.0,0.0,4.0,1.0,2.0,0.0,1.0,0.0,6.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,2.0,11.0,0.0,11.0,0.0,33.0,0.0,2.0,1.0,0.0,1.0,2.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,5.0,0.0,3.0,0.0
"HASTINGS_MONTAGUE",64,6.0,3.0,2.0,0.0,2.0,0.0,0.0,5.0,0.0,1.0,2.0,0.0,2.0,9.0,0.0,0.0,4.0,0.0,5.0,0.0,2.0,0.0,2.0,6.0,7.0,2.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,8.0,14.0,0.0,0.0,8.0,25.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,4.0,0.0,1.0,0.0
"THIRD WATCHMAN_SECOND WATCHMAN",79,6.0,1.0,4.0,1.0,4.0,1.0,3.0,7.0,0.0,1.0,4.0,0.0,1.0,8.0,2.0,0.0,0.0,0.0,2.0,0.0,4.0,2.0,0.0,4.0,6.0,1.0,0.0,0.0,1.0,4.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,10.0,8.0,0.0,0.0,10.0,28.0,1.0,0.0,1.0,0.0,0.0,3.0,0.0,1.0,2.0,8.0,0.0,0.0,0.0,2.0,1.0,2.0,0.0
"BONA_POST",44,4.0,0.0,2.0,0.0,2.0,0.0,0.0,6.0,0.0,1.0,2.0,1.0,1.0,4.0,0.0,1.0,0.0,0.0,1.0,0.0,4.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,6.0,4.0,0.0,1.0,6.0,18.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,3.0,1.0,2.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0
"WARWICK_MESSENGER",723,57.0,2.0,31.0,4.0,10.0,35.0,7.0,38.0,13.0,4.0,80.0,13.0,8.0,89.0,3.0,10.0,13.0,0.0,39.0,2.0,14.0,5.0,8.0,33.0,52.0,9.0,1.0,3.0,15.0,20.0,9.0,9.0,12.0,5.0,4.0,0.0,17.0,10.0,15.0,1.0,3.0,70.0,70.0,1.0,5.0,67.0,268.0,2.0,6.0,4.0,0.0,4.0,30.0,0.0,1.0,16.0,15.0,1.0,7.0,1.0,33.0,1.0,19.0,0.0
"CLIFFORD_WESTMORELAND",159,13.0,2.0,7.0,0.0,6.0,1.0,0.0,11.0,2.0,2.0,11.0,5.0,1.0,12.0,1.0,4.0,3.0,0.0,4.0,1.0,8.0,0.0,0.0,3.0,13.0,4.0,1.0,0.0,1.0,5.0,0.0,1.0,2.0,0.0,3.0,1.0,2.0,5.0,2.0,0.0,4.0,21.0,14.0,0.0,5.0,19.0,60.0,0.0,0.0,0.0,0.0,2.0,5.0,0.0,3.0,5.0,5.0,0.0,2.0,2.0,7.0,1.0,10.0,0.0
"EXETER_WESTMORELAND",104,8.0,1.0,3.0,0.0,3.0,3.0,1.0,15.0,0.0,2.0,9.0,1.0,4.0,6.0,0.0,0.0,0.0,0.0,4.0,0.0,10.0,0.0,2.0,1.0,7.0,2.0,0.0,0.0,2.0,7.0,0.0,0.0,3.0,1.0,0.0,0.0,3.0,3.0,3.0,0.0,0.0,12.0,12.0,0.0,1.0,11.0,39.0,0.0,0.0,0.0,0.0,1.0,6.0,1.0,4.0,2.0,6.0,0.0,2.0,0.0,5.0,1.0,6.0,0.0
"YORK_WARWICK",324,42.0,1.0,11.0,0.0,4.0,7.0,4.0,22.0,3.0,2.0,21.0,8.0,2.0,28.0,5.0,1.0,9.0,0.0,15.0,1.0,17.0,3.0,0.0,7.0,11.0,5.0,0.0,0.0,2.0,8.0,0.0,1.0,16.0,1.0,2.0,0.0,2.0,2.0,8.0,0.0,1.0,30.0,33.0,0.0,1.0,46.0,126.0,0.0,4.0,5.0,1.0,2.0,9.0,0.0,7.0,3.0,9.0,1.0,4.0,0.0,18.0,0.0,4.0,0.0
"PRINCE OF WALES_NORTHUMBERLAND",108,6.0,1.0,5.0,0.0,9.0,3.0,2.0,12.0,1.0,1.0,10.0,2.0,2.0,9.0,1.0,0.0,0.0,0.0,1.0,0.0,9.0,1.0,0.0,4.0,8.0,2.0,0.0,0.0,0.0,7.0,0.0,0.0,3.0,1.0,0.0,0.0,2.0,2.0,4.0,0.0,1.0,8.0,9.0,0.0,3.0,15.0,39.0,0.0,2.0,0.0,0.0,1.0,3.0,1.0,3.0,0.0,1.0,0.0,3.0,0.0,4.0,0.0,4.0,0.0
