"speaker_listener","Ppron","Inhib","Space","Filler","Ipron","Time","Percept","Verbs","Quant","Discrep","Relativ","You","Article","Cause","Prep","Relig","Bio","We","Assent","Incl","Leisure","AuxVb","Hear","They","Posemo","Affect","Excl","Home","Friends","SheHe","Numbers","Body","I","Work","Tentat","Ingest","Motion","Anger","Achiev","Swear","Death","Social","CogMech","Nonflu","Family","Pronoun","Funct","Feel","Certain","Insight","Humans","Sad","Past","See","Future","Adverbs","Present","Money","Negate","Health","Conj","Anx","Negemo","Sexual"
"SUFFOLK_YORK",0.04,0.0,0.064,0.0,0.032,0.024,0.0,0.016,0.048,0.008,0.0,0.112,0.024,0.0,0.04,0.112,0.016,0.016,0.0,0.016,0.0,0.0,0.04,0.0,0.0,0.0,0.024,0.032,0.0,0.0,0.008,0.016,0.032,0.0,0.008,0.0,0.016,0.0,0.024,0.0,0.0,0.032,0.064,0.0,0.072,0.0,0.344,0.008,0.016,0.0,0.0,0.0,0.032,0.008,0.0,0.024,0.016,0.0,0.0,0.0,0.04,0.0,0.0,0.0
"SUFFOLK_QUEEN",0.04,0.0,0.064,0.0,0.032,0.024,0.0,0.016,0.048,0.008,0.0,0.112,0.024,0.0,0.04,0.112,0.016,0.016,0.0,0.016,0.0,0.0,0.04,0.0,0.0,0.0,0.024,0.032,0.0,0.0,0.008,0.016,0.032,0.0,0.008,0.0,0.016,0.0,0.024,0.0,0.0,0.032,0.064,0.0,0.072,0.0,0.344,0.008,0.016,0.0,0.0,0.0,0.032,0.008,0.0,0.024,0.016,0.0,0.0,0.0,0.04,0.0,0.0,0.0
"SUFFOLK_BUCKINGHAM",0.04,0.0,0.064,0.0,0.032,0.024,0.0,0.016,0.048,0.008,0.0,0.112,0.024,0.0,0.04,0.112,0.016,0.016,0.0,0.016,0.0,0.0,0.04,0.0,0.0,0.0,0.024,0.032,0.0,0.0,0.008,0.016,0.032,0.0,0.008,0.0,0.016,0.0,0.024,0.0,0.0,0.032,0.064,0.0,0.072,0.0,0.344,0.008,0.016,0.0,0.0,0.0,0.032,0.008,0.0,0.024,0.016,0.0,0.0,0.0,0.04,0.0,0.0,0.0
"SUFFOLK_CARDINAL",0.04,0.0,0.064,0.0,0.032,0.024,0.0,0.016,0.048,0.008,0.0,0.112,0.024,0.0,0.04,0.112,0.016,0.016,0.0,0.016,0.0,0.0,0.04,0.0,0.0,0.0,0.024,0.032,0.0,0.0,0.008,0.016,0.032,0.0,0.008,0.0,0.016,0.0,0.024,0.0,0.0,0.032,0.064,0.0,0.072,0.0,0.344,0.008,0.016,0.0,0.0,0.0,0.032,0.008,0.0,0.024,0.016,0.0,0.0,0.0,0.04,0.0,0.0,0.0
"SUFFOLK_SALISBURY",0.04,0.0,0.064,0.0,0.032,0.024,0.0,0.016,0.048,0.008,0.0,0.112,0.024,0.0,0.04,0.112,0.016,0.016,0.0,0.016,0.0,0.0,0.04,0.0,0.0,0.0,0.024,0.032,0.0,0.0,0.008,0.016,0.032,0.0,0.008,0.0,0.016,0.0,0.024,0.0,0.0,0.032,0.064,0.0,0.072,0.0,0.344,0.008,0.016,0.0,0.0,0.0,0.032,0.008,0.0,0.024,0.016,0.0,0.0,0.0,0.04,0.0,0.0,0.0
"SUFFOLK_WARWICK",0.04,0.0,0.064,0.0,0.032,0.024,0.0,0.016,0.048,0.008,0.0,0.112,0.024,0.0,0.04,0.112,0.016,0.016,0.0,0.016,0.0,0.0,0.04,0.0,0.0,0.0,0.024,0.032,0.0,0.0,0.008,0.016,0.032,0.0,0.008,0.0,0.016,0.0,0.024,0.0,0.0,0.032,0.064,0.0,0.072,0.0,0.344,0.008,0.016,0.0,0.0,0.0,0.032,0.008,0.0,0.024,0.016,0.0,0.0,0.0,0.04,0.0,0.0,0.0
"SUFFOLK_SOMERSET",0.04,0.0,0.064,0.0,0.032,0.024,0.0,0.016,0.048,0.008,0.0,0.112,0.024,0.0,0.04,0.112,0.016,0.016,0.0,0.016,0.0,0.0,0.04,0.0,0.0,0.0,0.024,0.032,0.0,0.0,0.008,0.016,0.032,0.0,0.008,0.0,0.016,0.0,0.024,0.0,0.0,0.032,0.064,0.0,0.072,0.0,0.344,0.008,0.016,0.0,0.0,0.0,0.032,0.008,0.0,0.024,0.016,0.0,0.0,0.0,0.04,0.0,0.0,0.0
"SUFFOLK_GLOUCESTER",0.04,0.0,0.064,0.0,0.032,0.024,0.0,0.016,0.048,0.008,0.0,0.112,0.024,0.0,0.04,0.112,0.016,0.016,0.0,0.016,0.0,0.0,0.04,0.0,0.0,0.0,0.024,0.032,0.0,0.0,0.008,0.016,0.032,0.0,0.008,0.0,0.016,0.0,0.024,0.0,0.0,0.032,0.064,0.0,0.072,0.0,0.344,0.008,0.016,0.0,0.0,0.0,0.032,0.008,0.0,0.024,0.016,0.0,0.0,0.0,0.04,0.0,0.0,0.0
"SUFFOLK_KING HENRY",0.04,0.0,0.064,0.0,0.032,0.024,0.0,0.016,0.048,0.008,0.0,0.112,0.024,0.0,0.04,0.112,0.016,0.016,0.0,0.016,0.0,0.0,0.04,0.0,0.0,0.0,0.024,0.032,0.0,0.0,0.008,0.016,0.032,0.0,0.008,0.0,0.016,0.0,0.024,0.0,0.0,0.032,0.064,0.0,0.072,0.0,0.344,0.008,0.016,0.0,0.0,0.0,0.032,0.008,0.0,0.024,0.016,0.0,0.0,0.0,0.04,0.0,0.0,0.0
"KING HENRY_YORK",0.10344827586206896,0.0,0.034482758620689655,0.0,0.05172413793103448,0.05172413793103448,0.0,0.017241379310344827,0.05172413793103448,0.0,0.0,0.034482758620689655,0.10344827586206896,0.017241379310344827,0.017241379310344827,0.10344827586206896,0.034482758620689655,0.06896551724137931,0.017241379310344827,0.034482758620689655,0.0,0.0,0.017241379310344827,0.017241379310344827,0.0,0.0,0.10344827586206896,0.017241379310344827,0.0,0.0,0.0,0.017241379310344827,0.06896551724137931,0.0,0.0,0.0,0.0,0.017241379310344827,0.0,0.0,0.0,0.0,0.05172413793103448,0.0,0.15517241379310345,0.0,0.3103448275862069,0.0,0.0,0.017241379310344827,0.0,0.0,0.017241379310344827,0.017241379310344827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.034482758620689655
"KING HENRY_QUEEN",0.10344827586206896,0.0,0.034482758620689655,0.0,0.05172413793103448,0.05172413793103448,0.0,0.017241379310344827,0.05172413793103448,0.0,0.0,0.034482758620689655,0.10344827586206896,0.017241379310344827,0.017241379310344827,0.10344827586206896,0.034482758620689655,0.06896551724137931,0.017241379310344827,0.034482758620689655,0.0,0.0,0.017241379310344827,0.017241379310344827,0.0,0.0,0.10344827586206896,0.017241379310344827,0.0,0.0,0.0,0.017241379310344827,0.06896551724137931,0.0,0.0,0.0,0.0,0.017241379310344827,0.0,0.0,0.0,0.0,0.05172413793103448,0.0,0.15517241379310345,0.0,0.3103448275862069,0.0,0.0,0.017241379310344827,0.0,0.0,0.017241379310344827,0.017241379310344827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.034482758620689655
"KING HENRY_SUFFOLK",0.10344827586206896,0.0,0.034482758620689655,0.0,0.05172413793103448,0.05172413793103448,0.0,0.017241379310344827,0.05172413793103448,0.0,0.0,0.034482758620689655,0.10344827586206896,0.017241379310344827,0.017241379310344827,0.10344827586206896,0.034482758620689655,0.06896551724137931,0.017241379310344827,0.034482758620689655,0.0,0.0,0.017241379310344827,0.017241379310344827,0.0,0.0,0.10344827586206896,0.017241379310344827,0.0,0.0,0.0,0.017241379310344827,0.06896551724137931,0.0,0.0,0.0,0.0,0.017241379310344827,0.0,0.0,0.0,0.0,0.05172413793103448,0.0,0.15517241379310345,0.0,0.3103448275862069,0.0,0.0,0.017241379310344827,0.0,0.0,0.017241379310344827,0.017241379310344827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.034482758620689655
"KING HENRY_BUCKINGHAM",0.10344827586206896,0.0,0.034482758620689655,0.0,0.05172413793103448,0.05172413793103448,0.0,0.017241379310344827,0.05172413793103448,0.0,0.0,0.034482758620689655,0.10344827586206896,0.017241379310344827,0.017241379310344827,0.10344827586206896,0.034482758620689655,0.06896551724137931,0.017241379310344827,0.034482758620689655,0.0,0.0,0.017241379310344827,0.017241379310344827,0.0,0.0,0.10344827586206896,0.017241379310344827,0.0,0.0,0.0,0.017241379310344827,0.06896551724137931,0.0,0.0,0.0,0.0,0.017241379310344827,0.0,0.0,0.0,0.0,0.05172413793103448,0.0,0.15517241379310345,0.0,0.3103448275862069,0.0,0.0,0.017241379310344827,0.0,0.0,0.017241379310344827,0.017241379310344827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.034482758620689655
"KING HENRY_CARDINAL",0.10344827586206896,0.0,0.034482758620689655,0.0,0.05172413793103448,0.05172413793103448,0.0,0.017241379310344827,0.05172413793103448,0.0,0.0,0.034482758620689655,0.10344827586206896,0.017241379310344827,0.017241379310344827,0.10344827586206896,0.034482758620689655,0.06896551724137931,0.017241379310344827,0.034482758620689655,0.0,0.0,0.017241379310344827,0.017241379310344827,0.0,0.0,0.10344827586206896,0.017241379310344827,0.0,0.0,0.0,0.017241379310344827,0.06896551724137931,0.0,0.0,0.0,0.0,0.017241379310344827,0.0,0.0,0.0,0.0,0.05172413793103448,0.0,0.15517241379310345,0.0,0.3103448275862069,0.0,0.0,0.017241379310344827,0.0,0.0,0.017241379310344827,0.017241379310344827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.034482758620689655
"KING HENRY_SALISBURY",0.10344827586206896,0.0,0.034482758620689655,0.0,0.05172413793103448,0.05172413793103448,0.0,0.017241379310344827,0.05172413793103448,0.0,0.0,0.034482758620689655,0.10344827586206896,0.017241379310344827,0.017241379310344827,0.10344827586206896,0.034482758620689655,0.06896551724137931,0.017241379310344827,0.034482758620689655,0.0,0.0,0.017241379310344827,0.017241379310344827,0.0,0.0,0.10344827586206896,0.017241379310344827,0.0,0.0,0.0,0.017241379310344827,0.06896551724137931,0.0,0.0,0.0,0.0,0.017241379310344827,0.0,0.0,0.0,0.0,0.05172413793103448,0.0,0.15517241379310345,0.0,0.3103448275862069,0.0,0.0,0.017241379310344827,0.0,0.0,0.017241379310344827,0.017241379310344827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.034482758620689655
"KING HENRY_WARWICK",0.10344827586206896,0.0,0.034482758620689655,0.0,0.05172413793103448,0.05172413793103448,0.0,0.017241379310344827,0.05172413793103448,0.0,0.0,0.034482758620689655,0.10344827586206896,0.017241379310344827,0.017241379310344827,0.10344827586206896,0.034482758620689655,0.06896551724137931,0.017241379310344827,0.034482758620689655,0.0,0.0,0.017241379310344827,0.017241379310344827,0.0,0.0,0.10344827586206896,0.017241379310344827,0.0,0.0,0.0,0.017241379310344827,0.06896551724137931,0.0,0.0,0.0,0.0,0.017241379310344827,0.0,0.0,0.0,0.0,0.05172413793103448,0.0,0.15517241379310345,0.0,0.3103448275862069,0.0,0.0,0.017241379310344827,0.0,0.0,0.017241379310344827,0.017241379310344827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.034482758620689655
"KING HENRY_SOMERSET",0.10344827586206896,0.0,0.034482758620689655,0.0,0.05172413793103448,0.05172413793103448,0.0,0.017241379310344827,0.05172413793103448,0.0,0.0,0.034482758620689655,0.10344827586206896,0.017241379310344827,0.017241379310344827,0.10344827586206896,0.034482758620689655,0.06896551724137931,0.017241379310344827,0.034482758620689655,0.0,0.0,0.017241379310344827,0.017241379310344827,0.0,0.0,0.10344827586206896,0.017241379310344827,0.0,0.0,0.0,0.017241379310344827,0.06896551724137931,0.0,0.0,0.0,0.0,0.017241379310344827,0.0,0.0,0.0,0.0,0.05172413793103448,0.0,0.15517241379310345,0.0,0.3103448275862069,0.0,0.0,0.017241379310344827,0.0,0.0,0.017241379310344827,0.017241379310344827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.034482758620689655
"KING HENRY_GLOUCESTER",0.10344827586206896,0.0,0.034482758620689655,0.0,0.05172413793103448,0.05172413793103448,0.0,0.017241379310344827,0.05172413793103448,0.0,0.0,0.034482758620689655,0.10344827586206896,0.017241379310344827,0.017241379310344827,0.10344827586206896,0.034482758620689655,0.06896551724137931,0.017241379310344827,0.034482758620689655,0.0,0.0,0.017241379310344827,0.017241379310344827,0.0,0.0,0.10344827586206896,0.017241379310344827,0.0,0.0,0.0,0.017241379310344827,0.06896551724137931,0.0,0.0,0.0,0.0,0.017241379310344827,0.0,0.0,0.0,0.0,0.05172413793103448,0.0,0.15517241379310345,0.0,0.3103448275862069,0.0,0.0,0.017241379310344827,0.0,0.0,0.017241379310344827,0.017241379310344827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.034482758620689655
