"speaker_listener","Length","Ppron","Inhib","Space","Filler","Ipron","Time","Percept","Verbs","Quant","Discrep","Relativ","You","Article","Cause","Prep","Relig","Bio","We","Assent","Incl","Leisure","AuxVb","Hear","They","Posemo","Affect","Excl","Home","Friends","SheHe","Numbers","Body","I","Work","Tentat","Ingest","Motion","Anger","Achiev","Swear","Death","Social","CogMech","Nonflu","Family","Pronoun","Funct","Feel","Certain","Insight","Humans","Sad","Past","See","Future","Adverbs","Present","Money","Negate","Health","Conj","Anx","Negemo","Sexual"
"LORD_PLAYERS",371,39.0,3.0,13.0,1.0,5.0,9.0,10.0,33.0,9.0,4.0,27.0,10.0,2.0,37.0,3.0,11.0,0.0,0.0,14.0,6.0,19.0,3.0,5.0,22.0,29.0,4.0,2.0,2.0,3.0,22.0,3.0,4.0,9.0,5.0,4.0,2.0,4.0,1.0,8.0,0.0,0.0,51.0,37.0,2.0,2.0,44.0,147.0,1.0,7.0,2.0,4.0,4.0,16.0,4.0,6.0,9.0,19.0,2.0,3.0,1.0,13.0,2.0,7.0,4.0
"VINCENTIO_TRANIO",244,19.0,1.0,8.0,0.0,6.0,5.0,4.0,22.0,2.0,2.0,16.0,5.0,1.0,12.0,1.0,1.0,1.0,0.0,6.0,1.0,18.0,1.0,0.0,4.0,12.0,4.0,1.0,0.0,4.0,12.0,1.0,1.0,10.0,0.0,2.0,0.0,3.0,8.0,1.0,1.0,1.0,28.0,22.0,0.0,7.0,25.0,78.0,1.0,2.0,1.0,3.0,0.0,8.0,0.0,4.0,3.0,6.0,1.0,2.0,0.0,9.0,0.0,8.0,0.0
"TRANIO_BIANCA",1062,96.0,2.0,32.0,4.0,32.0,23.0,15.0,108.0,16.0,8.0,69.0,40.0,7.0,87.0,9.0,15.0,8.0,0.0,31.0,4.0,70.0,7.0,3.0,56.0,68.0,13.0,2.0,2.0,10.0,68.0,4.0,4.0,19.0,9.0,15.0,1.0,14.0,5.0,8.0,1.0,1.0,134.0,94.0,3.0,10.0,128.0,397.0,0.0,10.0,16.0,13.0,1.0,36.0,5.0,19.0,24.0,37.0,7.0,6.0,3.0,42.0,0.0,12.0,7.0
"BAPTISTA_HORTENSIO",493,43.0,0.0,11.0,1.0,5.0,11.0,5.0,50.0,8.0,1.0,33.0,19.0,1.0,34.0,1.0,1.0,2.0,0.0,11.0,2.0,27.0,3.0,2.0,26.0,30.0,5.0,1.0,3.0,3.0,32.0,8.0,0.0,12.0,4.0,3.0,0.0,10.0,0.0,6.0,0.0,2.0,61.0,37.0,3.0,10.0,48.0,171.0,0.0,5.0,9.0,8.0,4.0,16.0,2.0,10.0,13.0,9.0,1.0,6.0,0.0,17.0,0.0,4.0,1.0
"PETRUCHIO_NATHANIEL",216,15.0,2.0,5.0,0.0,10.0,1.0,1.0,22.0,3.0,0.0,14.0,9.0,1.0,12.0,0.0,6.0,0.0,0.0,8.0,1.0,11.0,0.0,0.0,3.0,7.0,3.0,2.0,0.0,2.0,16.0,0.0,1.0,6.0,1.0,1.0,2.0,7.0,1.0,0.0,0.0,0.0,17.0,17.0,0.0,0.0,25.0,73.0,0.0,2.0,1.0,5.0,0.0,6.0,0.0,2.0,4.0,0.0,0.0,7.0,0.0,8.0,0.0,4.0,3.0
"HORTENSIO_PETRUCHIO",1313,135.0,4.0,34.0,1.0,33.0,35.0,28.0,140.0,18.0,14.0,87.0,42.0,11.0,114.0,5.0,16.0,12.0,1.0,37.0,5.0,93.0,10.0,1.0,52.0,66.0,19.0,1.0,5.0,18.0,77.0,3.0,7.0,43.0,17.0,18.0,0.0,20.0,5.0,7.0,0.0,0.0,145.0,115.0,3.0,9.0,168.0,512.0,6.0,14.0,12.0,7.0,1.0,42.0,11.0,33.0,32.0,42.0,7.0,19.0,3.0,52.0,3.0,14.0,6.0
"PETRUCHIO_BIANCA",1654,177.0,8.0,49.0,3.0,41.0,39.0,32.0,172.0,28.0,18.0,123.0,44.0,16.0,125.0,5.0,22.0,9.0,0.0,72.0,8.0,111.0,12.0,11.0,57.0,77.0,37.0,11.0,2.0,14.0,110.0,15.0,5.0,70.0,12.0,21.0,5.0,34.0,7.0,14.0,1.0,0.0,177.0,179.0,7.0,21.0,218.0,646.0,6.0,15.0,14.0,12.0,1.0,37.0,10.0,31.0,39.0,45.0,8.0,29.0,5.0,76.0,3.0,20.0,9.0
"KATHERINA_NATHANIEL",32,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,2.0,3.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,1.0,1.0,3.0,12.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,3.0,0.0,1.0,0.0
"SERVANT_GRUMIO",10,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"SLY_THIRD SERVANT",551,36.0,2.0,7.0,0.0,11.0,13.0,13.0,45.0,13.0,6.0,27.0,6.0,2.0,33.0,2.0,14.0,4.0,0.0,13.0,6.0,28.0,5.0,2.0,11.0,15.0,18.0,4.0,0.0,5.0,28.0,4.0,11.0,20.0,2.0,12.0,2.0,5.0,2.0,2.0,0.0,0.0,39.0,49.0,2.0,7.0,47.0,191.0,2.0,5.0,3.0,4.0,2.0,20.0,3.0,10.0,13.0,4.0,1.0,17.0,3.0,24.0,0.0,4.0,0.0
"WIDOW_PETRUCHIO",89,10.0,0.0,1.0,0.0,1.0,3.0,1.0,15.0,0.0,1.0,7.0,3.0,1.0,5.0,0.0,0.0,1.0,0.0,3.0,0.0,9.0,0.0,0.0,2.0,6.0,2.0,0.0,0.0,1.0,9.0,0.0,0.0,4.0,0.0,1.0,0.0,3.0,1.0,0.0,0.0,0.0,9.0,12.0,0.0,2.0,11.0,36.0,1.0,2.0,4.0,0.0,2.0,4.0,1.0,2.0,2.0,2.0,0.0,4.0,0.0,1.0,0.0,4.0,0.0
"SLY_BIONDELLO",62,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,2.0,0.0,2.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,11.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
"PHILIP_NICHOLAS",5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"GREMIO_WIDOW",30,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,6.0,2.0,1.0,1.0,3.0,10.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0
"HOSTESS_SLY",32,3.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,1.0,1.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,1.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,3.0,12.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0
"FIRST SERVANT_HORTENSIO",13,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"FIRST SERVANT_SECOND SERVANT",132,15.0,0.0,7.0,0.0,2.0,3.0,3.0,9.0,1.0,3.0,13.0,9.0,0.0,14.0,2.0,2.0,0.0,1.0,3.0,1.0,8.0,2.0,0.0,2.0,5.0,2.0,2.0,0.0,3.0,3.0,0.0,2.0,1.0,2.0,0.0,0.0,3.0,2.0,1.0,0.0,0.0,17.0,9.0,0.0,0.0,17.0,56.0,0.0,0.0,0.0,0.0,1.0,8.0,1.0,3.0,4.0,5.0,0.0,3.0,0.0,5.0,0.0,3.0,0.0
"TAILOR_GRUMIO",144,6.0,0.0,4.0,0.0,6.0,1.0,3.0,21.0,0.0,3.0,6.0,3.0,5.0,8.0,2.0,1.0,0.0,0.0,2.0,0.0,15.0,2.0,0.0,3.0,5.0,1.0,0.0,0.0,7.0,10.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,8.0,13.0,1.0,0.0,12.0,53.0,1.0,1.0,3.0,0.0,0.0,10.0,0.0,2.0,5.0,1.0,0.0,1.0,0.0,5.0,0.0,2.0,0.0
"TAILOR_PETRUCHIO",144,6.0,0.0,4.0,0.0,6.0,1.0,3.0,21.0,0.0,3.0,6.0,3.0,5.0,8.0,2.0,1.0,0.0,0.0,2.0,0.0,15.0,2.0,0.0,3.0,5.0,1.0,0.0,0.0,7.0,10.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,8.0,13.0,1.0,0.0,12.0,53.0,1.0,1.0,3.0,0.0,0.0,10.0,0.0,2.0,5.0,1.0,0.0,1.0,0.0,5.0,0.0,2.0,0.0
"LUCENTIO_VINCENTIO",299,30.0,2.0,7.0,0.0,4.0,10.0,3.0,24.0,2.0,3.0,23.0,10.0,2.0,25.0,0.0,3.0,4.0,1.0,9.0,1.0,15.0,1.0,0.0,18.0,21.0,1.0,1.0,0.0,6.0,14.0,2.0,1.0,14.0,2.0,4.0,2.0,3.0,2.0,3.0,0.0,1.0,32.0,21.0,1.0,6.0,34.0,96.0,0.0,1.0,2.0,1.0,0.0,9.0,0.0,4.0,4.0,3.0,2.0,1.0,0.0,10.0,0.0,3.0,0.0
"BIANCA_TRANIO",458,42.0,2.0,13.0,1.0,12.0,12.0,6.0,41.0,11.0,4.0,27.0,18.0,3.0,22.0,2.0,8.0,3.0,0.0,11.0,3.0,29.0,4.0,1.0,18.0,26.0,13.0,0.0,0.0,4.0,24.0,2.0,6.0,16.0,8.0,5.0,0.0,2.0,3.0,9.0,2.0,1.0,39.0,49.0,0.0,1.0,54.0,150.0,0.0,8.0,9.0,2.0,0.0,6.0,1.0,8.0,8.0,5.0,0.0,11.0,0.0,13.0,2.0,8.0,4.0
