"speaker_listener","Length","Ppron","Inhib","Space","Filler","Ipron","Time","Percept","Verbs","Quant","Discrep","Relativ","You","Article","Cause","Prep","Relig","Bio","We","Assent","Incl","Leisure","AuxVb","Hear","They","Posemo","Affect","Excl","Home","Friends","SheHe","Numbers","Body","I","Work","Tentat","Ingest","Motion","Anger","Achiev","Swear","Death","Social","CogMech","Nonflu","Family","Pronoun","Funct","Feel","Certain","Insight","Humans","Sad","Past","See","Future","Adverbs","Present","Money","Negate","Health","Conj","Anx","Negemo","Sexual"
"KING_BEROWNE",2488,176.0,19.0,93.0,3.0,93.0,64.0,50.0,210.0,48.0,22.0,196.0,56.0,23.0,227.0,14.0,40.0,32.0,0.0,68.0,14.0,146.0,16.0,12.0,91.0,129.0,39.0,5.0,5.0,33.0,109.0,25.0,22.0,38.0,14.0,25.0,2.0,35.0,15.0,27.0,1.0,5.0,211.0,227.0,5.0,4.0,269.0,938.0,6.0,24.0,31.0,13.0,6.0,82.0,16.0,55.0,61.0,46.0,13.0,34.0,5.0,88.0,6.0,37.0,13.0
"FORESTER_MARIA",44,3.0,0.0,3.0,0.0,2.0,0.0,1.0,4.0,0.0,0.0,4.0,2.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,0.0,0.0,5.0,16.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0,1.0,2.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0
"NATHANIEL_HOLOFERNES",535,33.0,2.0,8.0,2.0,20.0,8.0,16.0,47.0,5.0,4.0,17.0,17.0,4.0,47.0,8.0,16.0,3.0,0.0,15.0,6.0,35.0,4.0,3.0,33.0,42.0,14.0,0.0,1.0,8.0,27.0,1.0,6.0,6.0,11.0,7.0,5.0,1.0,1.0,5.0,0.0,0.0,47.0,61.0,3.0,3.0,53.0,203.0,3.0,7.0,15.0,5.0,1.0,25.0,5.0,8.0,15.0,7.0,2.0,12.0,2.0,22.0,2.0,9.0,3.0
"BOYET_KATHARINE",2035,155.0,6.0,72.0,3.0,65.0,25.0,71.0,197.0,41.0,15.0,135.0,47.0,15.0,168.0,11.0,58.0,3.0,1.0,71.0,7.0,131.0,17.0,29.0,70.0,96.0,34.0,2.0,5.0,49.0,98.0,15.0,46.0,21.0,10.0,31.0,3.0,38.0,14.0,21.0,2.0,2.0,217.0,204.0,2.0,2.0,220.0,753.0,12.0,25.0,23.0,12.0,5.0,74.0,31.0,35.0,30.0,72.0,13.0,23.0,3.0,79.0,5.0,25.0,8.0
"DUMAIN_BEROWNE",529,28.0,3.0,9.0,1.0,16.0,10.0,10.0,43.0,15.0,5.0,25.0,7.0,5.0,38.0,6.0,15.0,1.0,0.0,12.0,1.0,27.0,1.0,0.0,21.0,31.0,7.0,4.0,1.0,4.0,23.0,0.0,8.0,13.0,3.0,7.0,0.0,7.0,5.0,3.0,0.0,2.0,33.0,56.0,2.0,2.0,44.0,172.0,1.0,7.0,7.0,4.0,0.0,21.0,6.0,14.0,10.0,8.0,1.0,7.0,4.0,21.0,2.0,10.0,3.0
"DUMAIN_MARCADE",53,6.0,0.0,0.0,0.0,2.0,2.0,1.0,4.0,2.0,0.0,2.0,2.0,0.0,5.0,1.0,1.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0,4.0,4.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,3.0,0.0,2.0,8.0,19.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0
"HOLOFERNES_ROSALINE",138,8.0,0.0,6.0,0.0,4.0,1.0,0.0,16.0,2.0,0.0,11.0,4.0,0.0,9.0,0.0,0.0,0.0,0.0,5.0,1.0,14.0,0.0,1.0,2.0,3.0,4.0,0.0,0.0,2.0,11.0,1.0,0.0,2.0,1.0,1.0,0.0,4.0,1.0,0.0,0.0,1.0,14.0,12.0,0.0,0.0,12.0,47.0,0.0,1.0,1.0,5.0,0.0,3.0,0.0,1.0,0.0,3.0,0.0,4.0,0.0,2.0,0.0,1.0,0.0
"COSTARD_KATHARINE",817,55.0,1.0,30.0,1.0,24.0,9.0,15.0,85.0,22.0,8.0,48.0,14.0,5.0,53.0,5.0,12.0,4.0,0.0,19.0,5.0,58.0,3.0,4.0,28.0,35.0,12.0,2.0,2.0,13.0,47.0,5.0,10.0,18.0,2.0,15.0,2.0,8.0,3.0,5.0,1.0,1.0,80.0,69.0,0.0,0.0,79.0,292.0,6.0,9.0,5.0,31.0,1.0,43.0,4.0,19.0,17.0,16.0,4.0,6.0,1.0,30.0,1.0,7.0,1.0
"MARCADE_KING",35,3.0,0.0,1.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,1.0,3.0,9.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
"DUMAIN_KING",529,28.0,3.0,9.0,1.0,16.0,10.0,10.0,43.0,15.0,5.0,25.0,7.0,5.0,38.0,6.0,15.0,1.0,0.0,12.0,1.0,27.0,1.0,0.0,21.0,31.0,7.0,4.0,1.0,4.0,23.0,0.0,8.0,13.0,3.0,7.0,0.0,7.0,5.0,3.0,0.0,2.0,33.0,56.0,2.0,2.0,44.0,172.0,1.0,7.0,7.0,4.0,0.0,21.0,6.0,14.0,10.0,8.0,1.0,7.0,4.0,21.0,2.0,10.0,3.0
"BEROWNE_DULL",106,4.0,0.0,4.0,0.0,2.0,0.0,4.0,13.0,1.0,2.0,7.0,0.0,1.0,8.0,0.0,1.0,2.0,0.0,3.0,0.0,7.0,4.0,0.0,5.0,6.0,3.0,0.0,1.0,1.0,7.0,0.0,1.0,2.0,0.0,3.0,0.0,3.0,0.0,2.0,0.0,0.0,12.0,12.0,1.0,0.0,6.0,34.0,0.0,1.0,1.0,3.0,1.0,7.0,0.0,4.0,2.0,1.0,0.0,1.0,0.0,6.0,0.0,1.0,0.0
