speaker_listener,Length,Ppron,Inhib,Space,Filler,Ipron,Time,Percept,Verbs,Quant,Discrep,Relativ,You,Article,Cause,Prep,Relig,Bio,We,Assent,Incl,Leisure,AuxVb,Hear,They,Posemo,Affect,Excl,Home,Friends,SheHe,Numbers,Body,I,Work,Tentat,Ingest,Motion,Anger,Achiev,Swear,Death,Social,CogMech,Nonflu,Family,Pronoun,Funct,Feel,Certain,Insight,Humans,Sad,Past,See,Future,Adverbs,Present,Money,Negate,Health,Conj,Anx,Negemo,Sexual
PHEBE_OLIVER,51,6.0,0.0,1.0,0.0,0.0,4.0,1.0,6.0,0.0,1.0,5.0,2.0,0.0,2.0,1.0,2.0,0.0,0.0,1.0,1.0,5.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,5.0,0.0,0.0,6.0,19.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,3.0,1.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,1.0
SILVIUS_TOUCHSTONE,160,18.0,0.0,4.0,1.0,1.0,11.0,0.0,17.0,2.0,3.0,16.0,14.0,3.0,11.0,1.0,7.0,0.0,0.0,1.0,1.0,7.0,0.0,0.0,10.0,12.0,10.0,1.0,1.0,5.0,11.0,0.0,0.0,3.0,1.0,5.0,0.0,2.0,1.0,1.0,0.0,0.0,18.0,24.0,0.0,0.0,19.0,63.0,0.0,7.0,2.0,1.0,1.0,3.0,0.0,0.0,8.0,1.0,0.0,9.0,0.0,10.0,0.0,2.0,7.0
WILLIAM_TOUCHSTONE,69,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,2.0,0.0,0.0,2.0,11.0,0.0,0.0,0.0,10.0,0.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0
ORLANDO_JAQUES,804,53.0,1.0,22.0,1.0,27.0,36.0,14.0,84.0,17.0,10.0,64.0,23.0,6.0,60.0,7.0,21.0,1.0,0.0,15.0,2.0,56.0,1.0,4.0,33.0,50.0,16.0,0.0,0.0,16.0,45.0,4.0,7.0,19.0,4.0,18.0,6.0,6.0,3.0,9.0,0.0,3.0,60.0,84.0,1.0,3.0,80.0,303.0,5.0,11.0,14.0,5.0,3.0,29.0,7.0,11.0,24.0,15.0,2.0,13.0,4.0,33.0,6.0,17.0,4.0
TOUCHSTONE_CELIA,1046,63.0,3.0,25.0,3.0,36.0,31.0,13.0,103.0,17.0,16.0,70.0,18.0,4.0,82.0,1.0,17.0,4.0,0.0,38.0,6.0,73.0,7.0,5.0,37.0,62.0,35.0,2.0,2.0,48.0,38.0,16.0,6.0,24.0,2.0,19.0,1.0,15.0,9.0,10.0,0.0,2.0,94.0,120.0,5.0,3.0,99.0,448.0,5.0,13.0,9.0,17.0,5.0,64.0,1.0,14.0,29.0,24.0,4.0,22.0,4.0,60.0,6.0,25.0,6.0
SECOND LORD_FREDERICK,73,5.0,0.0,3.0,0.0,2.0,8.0,0.0,0.0,8.0,1.0,0.0,6.0,4.0,0.0,2.0,4.0,1.0,0.0,0.0,4.0,0.0,0.0,6.0,0.0,0.0,2.0,3.0,4.0,1.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,5.0,0.0,7.0,2.0,28.0,0.0,1.0,1.0,0.0,1.0,3.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,5.0,0.0,1.0,0.0
DENNIS_ORLANDO,20,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,2.0,8.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
TOUCHSTONE_SECOND PAGE,71,3.0,0.0,1.0,0.0,1.0,3.0,4.0,5.0,0.0,0.0,6.0,1.0,0.0,2.0,0.0,0.0,0.0,1.0,2.0,2.0,2.0,4.0,0.0,2.0,4.0,1.0,0.0,0.0,4.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,4.0,1.0,0.0,4.0,22.0,0.0,0.0,0.0,1.0,1.0,4.0,0.0,0.0,6.0,0.0,1.0,1.0,0.0,4.0,0.0,2.0,0.0
TOUCHSTONE_AUDREY,1741,100.0,7.0,50.0,4.0,43.0,36.0,24.0,171.0,27.0,18.0,102.0,44.0,11.0,145.0,4.0,28.0,10.0,1.0,57.0,12.0,132.0,12.0,8.0,73.0,108.0,34.0,3.0,6.0,42.0,83.0,17.0,12.0,22.0,9.0,26.0,6.0,20.0,15.0,10.0,0.0,4.0,174.0,177.0,10.0,8.0,143.0,709.0,6.0,12.0,21.0,37.0,6.0,111.0,3.0,29.0,57.0,31.0,6.0,27.0,4.0,84.0,8.0,35.0,6.0
SILVIUS_JAQUES,11,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,2.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
