"speaker_listener","Ppron","Inhib","Space","Filler","Ipron","Time","Percept","Verbs","Quant","Discrep","Relativ","You","Article","Cause","Prep","Relig","Bio","We","Assent","Incl","Leisure","AuxVb","Hear","They","Posemo","Affect","Excl","Home","Friends","SheHe","Numbers","Body","I","Work","Tentat","Ingest","Motion","Anger","Achiev","Swear","Death","Social","CogMech","Nonflu","Family","Pronoun","Funct","Feel","Certain","Insight","Humans","Sad","Past","See","Future","Adverbs","Present","Money","Negate","Health","Conj","Anx","Negemo","Sexual"
"RODERIGO_IAGO",0.12903225806451613,0.0,0.0,0.0,0.0967741935483871,0.12903225806451613,0.0,0.0,0.12903225806451613,0.03225806451612903,0.03225806451612903,0.03225806451612903,0.0,0.06451612903225806,0.0,0.03225806451612903,0.0,0.0,0.0,0.06451612903225806,0.0,0.0,0.06451612903225806,0.0,0.0,0.0,0.0,0.03225806451612903,0.03225806451612903,0.0,0.0,0.0,0.06451612903225806,0.0,0.03225806451612903,0.0,0.0,0.03225806451612903,0.0,0.0,0.0,0.03225806451612903,0.0967741935483871,0.0,0.22580645161290322,0.0,0.45161290322580644,0.0,0.03225806451612903,0.03225806451612903,0.0,0.0,0.06451612903225806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03225806451612903,0.0,0.0,0.0
"IAGO_RODERIGO",0.15,0.0,0.0,0.0,0.0,0.1,0.0,0.05,0.15,0.0,0.0,0.05,0.0,0.05,0.0,0.05,0.0,0.0,0.0,0.05,0.0,0.05,0.1,0.0,0.05,0.0,0.0,0.05,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.05,0.2,0.0,0.15,0.0,0.55,0.0,0.05,0.0,0.0,0.0,0.05,0.0,0.05,0.1,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0
"RODERIGO_IAGO",0.36363636363636365,0.09090909090909091,0.09090909090909091,0.0,0.0,0.2727272727272727,0.0,0.0,0.09090909090909091,0.0,0.0,0.09090909090909091,0.09090909090909091,0.18181818181818182,0.0,0.09090909090909091,0.0,0.0,0.0,0.09090909090909091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09090909090909091,0.0,0.09090909090909091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09090909090909091,0.0,0.36363636363636365,0.0,0.45454545454545453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09090909090909091,0.0,0.0,0.0,0.09090909090909091,0.0
"IAGO_RODERIGO",0.05855855855855856,0.0,0.04054054054054054,0.0,0.013513513513513514,0.0945945945945946,0.009009009009009009,0.013513513513513514,0.06306306306306306,0.013513513513513514,0.013513513513513514,0.06306306306306306,0.06306306306306306,0.0,0.036036036036036036,0.0990990990990991,0.009009009009009009,0.0045045045045045045,0.0,0.02702702702702703,0.009009009009009009,0.0045045045045045045,0.04954954954954955,0.0,0.0045045045045045045,0.0045045045045045045,0.04054054054054054,0.07657657657657657,0.018018018018018018,0.0045045045045045045,0.05405405405405406,0.0045045045045045045,0.02252252252252252,0.013513513513513514,0.013513513513513514,0.0,0.0,0.018018018018018018,0.013513513513513514,0.0045045045045045045,0.0045045045045045045,0.018018018018018018,0.0945945945945946,0.0,0.07207207207207207,0.0045045045045045045,0.35135135135135137,0.0,0.018018018018018018,0.009009009009009009,0.0,0.0,0.018018018018018018,0.009009009009009009,0.009009009009009009,0.0,0.0,0.018018018018018018,0.013513513513513514,0.0,0.04504504504504504,0.0,0.018018018018018018,0.0
"RODERIGO_IAGO",0.09090909090909091,0.0,0.0,0.0,0.0,0.09090909090909091,0.0,0.0,0.2727272727272727,0.0,0.18181818181818182,0.0,0.09090909090909091,0.0,0.0,0.0,0.09090909090909091,0.0,0.0,0.09090909090909091,0.0,0.0,0.2727272727272727,0.0,0.0,0.0,0.09090909090909091,0.0,0.09090909090909091,0.0,0.09090909090909091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18181818181818182,0.0,0.09090909090909091,0.0,0.45454545454545453,0.0,0.0,0.0,0.0,0.0,0.09090909090909091,0.0,0.09090909090909091,0.09090909090909091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"IAGO_RODERIGO",0.0,0.0,0.04081632653061224,0.0,0.0,0.04081632653061224,0.02040816326530612,0.0,0.10204081632653061,0.061224489795918366,0.0,0.10204081632653061,0.04081632653061224,0.0,0.04081632653061224,0.10204081632653061,0.0,0.02040816326530612,0.0,0.08163265306122448,0.0,0.0,0.061224489795918366,0.0,0.0,0.0,0.04081632653061224,0.061224489795918366,0.04081632653061224,0.0,0.0,0.0,0.0,0.02040816326530612,0.02040816326530612,0.0,0.02040816326530612,0.04081632653061224,0.02040816326530612,0.0,0.0,0.04081632653061224,0.10204081632653061,0.0,0.0,0.0,0.3877551020408163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.061224489795918366,0.02040816326530612,0.0,0.0,0.0,0.02040816326530612,0.0,0.0,0.02040816326530612
"RODERIGO_IAGO",0.14285714285714285,0.0,0.0,0.0,0.0,0.14285714285714285,0.0,0.0,0.2857142857142857,0.0,0.14285714285714285,0.2857142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.0,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.14285714285714285,0.0,0.0,0.0,0.14285714285714285,0.2857142857142857,0.0,0.14285714285714285,0.0,0.5714285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.0,0.0,0.0
"IAGO_RODERIGO",0.12149532710280374,0.009345794392523364,0.04205607476635514,0.004672897196261682,0.004672897196261682,0.08878504672897196,0.009345794392523364,0.0,0.09345794392523364,0.02336448598130841,0.004672897196261682,0.11214953271028037,0.03271028037383177,0.009345794392523364,0.03271028037383177,0.08411214953271028,0.014018691588785047,0.028037383177570093,0.0,0.06542056074766354,0.0,0.004672897196261682,0.07476635514018691,0.0,0.0,0.03271028037383177,0.028037383177570093,0.014018691588785047,0.03271028037383177,0.004672897196261682,0.03271028037383177,0.02336448598130841,0.04672897196261682,0.018691588785046728,0.009345794392523364,0.0,0.03271028037383177,0.028037383177570093,0.004672897196261682,0.004672897196261682,0.0,0.04205607476635514,0.11682242990654206,0.004672897196261682,0.1261682242990654,0.0,0.43457943925233644,0.0,0.02336448598130841,0.014018691588785047,0.0,0.0,0.0,0.0,0.014018691588785047,0.03271028037383177,0.004672897196261682,0.009345794392523364,0.0,0.0,0.07476635514018691,0.0,0.004672897196261682,0.009345794392523364
"RODERIGO_IAGO",0.0,0.0,0.13333333333333333,0.0,0.0,0.06666666666666667,0.0,0.06666666666666667,0.2,0.06666666666666667,0.0,0.13333333333333333,0.0,0.0,0.0,0.0,0.0,0.06666666666666667,0.0,0.2,0.06666666666666667,0.0,0.13333333333333333,0.0,0.0,0.0,0.0,0.13333333333333333,0.0,0.0,0.06666666666666667,0.06666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06666666666666667,0.0,0.0,0.0,0.3333333333333333,0.06666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06666666666666667,0.0,0.0,0.0,0.0,0.0,0.0
"IAGO_RODERIGO",0.14285714285714285,0.0,0.07142857142857142,0.0,0.03571428571428571,0.17857142857142858,0.0,0.017857142857142856,0.05357142857142857,0.017857142857142856,0.0,0.14285714285714285,0.10714285714285714,0.0,0.017857142857142856,0.10714285714285714,0.0,0.017857142857142856,0.0,0.017857142857142856,0.03571428571428571,0.0,0.03571428571428571,0.017857142857142856,0.0,0.0,0.05357142857142857,0.03571428571428571,0.0,0.0,0.16071428571428573,0.0,0.0,0.0,0.03571428571428571,0.0,0.05357142857142857,0.0,0.017857142857142856,0.0,0.0,0.017857142857142856,0.07142857142857142,0.0,0.17857142857142858,0.017857142857142856,0.4107142857142857,0.0,0.0,0.0,0.0,0.017857142857142856,0.0,0.017857142857142856,0.017857142857142856,0.03571428571428571,0.0,0.0,0.017857142857142856,0.0,0.017857142857142856,0.017857142857142856,0.05357142857142857,0.0
