speaker_listener,Length,Ppron,Inhib,Space,Filler,Ipron,Time,Percept,Verbs,Quant,Discrep,Relativ,You,Article,Cause,Prep,Relig,Bio,We,Assent,Incl,Leisure,AuxVb,Hear,They,Posemo,Affect,Excl,Home,Friends,SheHe,Numbers,Body,I,Work,Tentat,Ingest,Motion,Anger,Achiev,Swear,Death,Social,CogMech,Nonflu,Family,Pronoun,Funct,Feel,Certain,Insight,Humans,Sad,Past,See,Future,Adverbs,Present,Money,Negate,Health,Conj,Anx,Negemo,Sexual
FIRST SOLDIER_THIRD SOLDIER,56,2.0,0.0,2.0,0.0,1.0,5.0,2.0,5.0,0.0,0.0,7.0,1.0,1.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,3.0,1.0,0.0,3.0,4.0,1.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,3.0,14.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,1.0,2.0,0.0,0.0,1.0,0.0,3.0,0.0,1.0,0.0
CLEOPATRA_SOOTHSAYER,51,7.0,0.0,2.0,0.0,0.0,1.0,1.0,5.0,0.0,0.0,4.0,1.0,0.0,4.0,1.0,0.0,1.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,7.0,6.0,0.0,0.0,7.0,19.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,5.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0
FIRST GUARD_CAESAR,106,7.0,0.0,4.0,0.0,3.0,2.0,0.0,10.0,1.0,0.0,10.0,0.0,0.0,5.0,0.0,1.0,0.0,0.0,2.0,0.0,5.0,0.0,1.0,2.0,2.0,2.0,0.0,0.0,7.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0,8.0,5.0,2.0,0.0,10.0,34.0,0.0,0.0,1.0,0.0,0.0,5.0,0.0,0.0,5.0,6.0,0.0,1.0,0.0,4.0,0.0,0.0,1.0
DERCETAS_GALLUS,153,15.0,1.0,4.0,0.0,7.0,0.0,3.0,16.0,1.0,1.0,4.0,4.0,0.0,14.0,1.0,7.0,0.0,0.0,3.0,0.0,12.0,2.0,0.0,5.0,6.0,3.0,0.0,0.0,8.0,5.0,0.0,4.0,5.0,1.0,2.0,0.0,0.0,1.0,3.0,0.0,2.0,15.0,8.0,0.0,0.0,22.0,59.0,1.0,0.0,0.0,0.0,0.0,6.0,0.0,1.0,0.0,7.0,1.0,1.0,3.0,5.0,0.0,1.0,0.0
CAESAR_EUPHRONIUS,70,8.0,0.0,1.0,0.0,0.0,0.0,2.0,4.0,2.0,2.0,2.0,1.0,0.0,3.0,0.0,2.0,0.0,0.0,2.0,1.0,3.0,2.0,1.0,1.0,2.0,2.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,2.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0,12.0,6.0,0.0,0.0,8.0,25.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,2.0,3.0,6.0,0.0,3.0,1.0,5.0,0.0,1.0,0.0
DOLABELLA_GALLUS,176,12.0,0.0,5.0,1.0,6.0,4.0,1.0,17.0,0.0,1.0,14.0,5.0,4.0,15.0,1.0,5.0,0.0,0.0,5.0,1.0,12.0,0.0,2.0,7.0,9.0,1.0,0.0,0.0,3.0,11.0,1.0,4.0,2.0,0.0,1.0,0.0,6.0,0.0,4.0,0.0,0.0,15.0,13.0,0.0,0.0,18.0,56.0,0.0,2.0,2.0,2.0,0.0,5.0,1.0,3.0,2.0,4.0,0.0,0.0,0.0,4.0,2.0,2.0,2.0
SOLDIER_MESSENGER,101,4.0,1.0,6.0,0.0,1.0,1.0,2.0,8.0,2.0,0.0,9.0,2.0,0.0,10.0,0.0,3.0,1.0,0.0,4.0,0.0,4.0,1.0,0.0,0.0,4.0,3.0,0.0,0.0,2.0,6.0,1.0,2.0,1.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,7.0,10.0,0.0,0.0,5.0,33.0,0.0,1.0,1.0,0.0,0.0,4.0,0.0,0.0,2.0,1.0,0.0,3.0,1.0,3.0,1.0,4.0,0.0
ANTONY_ALEXAS,866,79.0,5.0,34.0,2.0,19.0,28.0,13.0,80.0,17.0,16.0,79.0,19.0,10.0,68.0,1.0,17.0,19.0,0.0,24.0,2.0,46.0,4.0,0.0,29.0,43.0,16.0,4.0,6.0,19.0,41.0,3.0,7.0,27.0,8.0,9.0,2.0,15.0,6.0,15.0,0.0,9.0,80.0,87.0,4.0,2.0,98.0,308.0,4.0,10.0,8.0,3.0,3.0,22.0,3.0,14.0,23.0,16.0,1.0,11.0,4.0,31.0,0.0,14.0,4.0
THYREUS_ANTONY,213,17.0,3.0,9.0,0.0,9.0,2.0,4.0,19.0,4.0,4.0,14.0,8.0,3.0,18.0,1.0,2.0,0.0,0.0,2.0,0.0,13.0,2.0,1.0,6.0,7.0,4.0,1.0,1.0,2.0,11.0,0.0,1.0,2.0,4.0,4.0,0.0,3.0,0.0,3.0,0.0,0.0,24.0,22.0,0.0,0.0,26.0,71.0,2.0,0.0,2.0,1.0,0.0,3.0,0.0,5.0,0.0,9.0,2.0,1.0,0.0,9.0,1.0,1.0,1.0
POMPEY_ANTONY,767,62.0,0.0,14.0,0.0,26.0,16.0,15.0,79.0,15.0,10.0,43.0,25.0,7.0,49.0,5.0,16.0,7.0,0.0,23.0,5.0,47.0,8.0,1.0,23.0,36.0,12.0,2.0,3.0,24.0,39.0,3.0,8.0,25.0,5.0,7.0,6.0,13.0,8.0,9.0,0.0,1.0,71.0,76.0,2.0,7.0,88.0,257.0,3.0,11.0,12.0,6.0,2.0,16.0,3.0,13.0,13.0,4.0,2.0,10.0,4.0,25.0,2.0,13.0,0.0
