speaker_listener,Length,Ppron,Inhib,Space,Filler,Ipron,Time,Percept,Verbs,Quant,Discrep,Relativ,You,Article,Cause,Prep,Relig,Bio,We,Assent,Incl,Leisure,AuxVb,Hear,They,Posemo,Affect,Excl,Home,Friends,SheHe,Numbers,Body,I,Work,Tentat,Ingest,Motion,Anger,Achiev,Swear,Death,Social,CogMech,Nonflu,Family,Pronoun,Funct,Feel,Certain,Insight,Humans,Sad,Past,See,Future,Adverbs,Present,Money,Negate,Health,Conj,Anx,Negemo,Sexual
DOGBERRY_FIRST WATCH,925,65.0,0.0,24.0,2.0,29.0,23.0,16.0,101.0,28.0,8.0,57.0,31.0,7.0,87.0,3.0,11.0,0.0,2.0,34.0,4.0,73.0,5.0,14.0,31.0,47.0,20.0,3.0,8.0,10.0,57.0,4.0,7.0,6.0,8.0,21.0,2.0,8.0,8.0,4.0,4.0,0.0,111.0,114.0,1.0,1.0,94.0,424.0,2.0,9.0,14.0,16.0,3.0,58.0,9.0,18.0,16.0,18.0,4.0,22.0,1.0,48.0,0.0,15.0,5.0
DOGBERRY_SEXTON,458,32.0,2.0,19.0,2.0,21.0,11.0,12.0,38.0,5.0,4.0,38.0,18.0,1.0,37.0,6.0,4.0,1.0,0.0,17.0,1.0,24.0,6.0,6.0,18.0,24.0,5.0,0.0,5.0,6.0,23.0,2.0,3.0,3.0,1.0,4.0,0.0,9.0,6.0,3.0,1.0,0.0,55.0,49.0,1.0,1.0,53.0,164.0,1.0,7.0,6.0,4.0,0.0,16.0,5.0,5.0,9.0,6.0,3.0,5.0,1.0,18.0,0.0,6.0,1.0
ANTONIO_MARGARET,87,8.0,0.0,0.0,0.0,2.0,0.0,1.0,12.0,2.0,0.0,0.0,3.0,0.0,3.0,1.0,0.0,0.0,0.0,2.0,0.0,10.0,0.0,0.0,4.0,4.0,3.0,0.0,0.0,1.0,8.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,11.0,1.0,2.0,10.0,33.0,0.0,2.0,0.0,0.0,0.0,2.0,1.0,2.0,3.0,5.0,0.0,3.0,0.0,2.0,0.0,0.0,0.0
URSULA_ANTONIO,111,9.0,0.0,2.0,0.0,1.0,2.0,2.0,17.0,1.0,1.0,7.0,7.0,0.0,7.0,0.0,3.0,0.0,0.0,3.0,0.0,11.0,0.0,0.0,4.0,4.0,2.0,0.0,0.0,1.0,14.0,0.0,2.0,0.0,1.0,1.0,0.0,3.0,0.0,1.0,0.0,0.0,14.0,12.0,2.0,1.0,10.0,40.0,2.0,1.0,4.0,1.0,0.0,3.0,0.0,1.0,5.0,5.0,0.0,2.0,1.0,4.0,0.0,0.0,0.0
HERO_ANTONIO,142,8.0,0.0,2.0,2.0,2.0,7.0,5.0,14.0,1.0,2.0,10.0,4.0,0.0,8.0,0.0,1.0,0.0,0.0,3.0,0.0,12.0,2.0,0.0,8.0,9.0,1.0,1.0,0.0,3.0,6.0,0.0,1.0,2.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,1.0,11.0,9.0,0.0,3.0,10.0,49.0,2.0,2.0,0.0,0.0,1.0,5.0,1.0,3.0,4.0,2.0,0.0,1.0,0.0,11.0,0.0,1.0,0.0
JOHN_BORACHIO,343,32.0,1.0,12.0,0.0,19.0,6.0,2.0,39.0,11.0,0.0,27.0,6.0,2.0,34.0,2.0,7.0,4.0,0.0,9.0,2.0,29.0,1.0,2.0,9.0,11.0,1.0,0.0,0.0,4.0,23.0,1.0,0.0,9.0,3.0,8.0,4.0,11.0,0.0,3.0,0.0,1.0,35.0,30.0,0.0,2.0,51.0,150.0,0.0,6.0,4.0,2.0,0.0,13.0,1.0,9.0,4.0,13.0,1.0,2.0,2.0,6.0,0.0,2.0,1.0
MARGARET_BEATRICE,331,23.0,1.0,9.0,0.0,14.0,5.0,5.0,44.0,6.0,5.0,19.0,10.0,2.0,29.0,3.0,12.0,0.0,0.0,12.0,4.0,28.0,1.0,1.0,6.0,8.0,14.0,1.0,0.0,3.0,30.0,1.0,5.0,9.0,0.0,7.0,1.0,5.0,0.0,0.0,0.0,0.0,23.0,51.0,0.0,1.0,37.0,145.0,1.0,3.0,12.0,3.0,0.0,13.0,3.0,7.0,9.0,6.0,0.0,14.0,1.0,17.0,0.0,2.0,5.0
CLAUDIO_FRIAR,703,66.0,3.0,22.0,2.0,34.0,11.0,12.0,68.0,14.0,6.0,36.0,29.0,3.0,55.0,5.0,16.0,2.0,0.0,17.0,3.0,48.0,2.0,1.0,25.0,34.0,13.0,7.0,2.0,10.0,40.0,5.0,10.0,16.0,3.0,13.0,0.0,4.0,3.0,4.0,0.0,0.0,82.0,74.0,2.0,10.0,100.0,277.0,2.0,11.0,17.0,6.0,0.0,22.0,7.0,13.0,13.0,22.0,3.0,10.0,1.0,23.0,2.0,9.0,5.0
LEONATO_MESSENGER,302,22.0,2.0,13.0,0.0,13.0,8.0,0.0,32.0,8.0,3.0,31.0,10.0,1.0,30.0,2.0,2.0,0.0,0.0,6.0,0.0,20.0,0.0,2.0,14.0,26.0,6.0,2.0,0.0,6.0,15.0,1.0,1.0,8.0,5.0,1.0,0.0,9.0,2.0,6.0,0.0,1.0,34.0,25.0,0.0,7.0,35.0,122.0,0.0,4.0,3.0,3.0,5.0,8.0,0.0,7.0,7.0,4.0,1.0,7.0,1.0,10.0,1.0,12.0,0.0
BENEDICK_LEONATO,2690,232.0,8.0,79.0,5.0,90.0,52.0,56.0,317.0,42.0,37.0,159.0,76.0,13.0,221.0,22.0,74.0,9.0,2.0,79.0,10.0,219.0,26.0,18.0,106.0,151.0,61.0,2.0,4.0,34.0,192.0,10.0,36.0,74.0,16.0,42.0,6.0,30.0,18.0,14.0,3.0,9.0,267.0,276.0,4.0,16.0,322.0,1119.0,10.0,28.0,31.0,26.0,9.0,118.0,14.0,67.0,59.0,65.0,3.0,63.0,10.0,120.0,3.0,44.0,22.0
BEATRICE_CLAUDIO,1406,104.0,6.0,40.0,2.0,50.0,33.0,20.0,159.0,23.0,20.0,88.0,37.0,13.0,128.0,12.0,45.0,1.0,0.0,47.0,3.0,104.0,11.0,3.0,60.0,87.0,34.0,3.0,4.0,37.0,84.0,5.0,19.0,46.0,8.0,20.0,6.0,15.0,10.0,14.0,0.0,5.0,131.0,155.0,5.0,17.0,154.0,580.0,5.0,13.0,17.0,14.0,7.0,52.0,1.0,29.0,37.0,22.0,2.0,38.0,7.0,71.0,0.0,27.0,13.0
PEDRO_SEXTON,35,2.0,0.0,2.0,0.0,1.0,2.0,2.0,3.0,1.0,1.0,5.0,0.0,0.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,3.0,12.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0
VERGES_MESSENGER,7,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
VERGES_PEDRO,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
MARGARET_BENEDICK,72,9.0,2.0,4.0,0.0,2.0,2.0,1.0,8.0,1.0,0.0,7.0,3.0,0.0,8.0,1.0,1.0,3.0,0.0,2.0,0.0,4.0,0.0,0.0,2.0,3.0,2.0,0.0,0.0,0.0,5.0,0.0,1.0,3.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,11.0,9.0,0.0,0.0,11.0,31.0,0.0,1.0,1.0,1.0,1.0,3.0,1.0,2.0,0.0,0.0,0.0,2.0,0.0,4.0,0.0,1.0,0.0
MESSENGER_MARGARET,20,0.0,0.0,1.0,0.0,0.0,2.0,1.0,0.0,2.0,0.0,0.0,3.0,0.0,0.0,1.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SEXTON_VERGES,125,8.0,3.0,4.0,0.0,9.0,4.0,3.0,18.0,4.0,1.0,12.0,3.0,0.0,11.0,0.0,0.0,0.0,0.0,4.0,1.0,12.0,2.0,3.0,0.0,2.0,1.0,0.0,1.0,4.0,9.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,1.0,1.0,0.0,2.0,14.0,12.0,0.0,0.0,17.0,55.0,0.0,1.0,3.0,1.0,1.0,5.0,1.0,2.0,0.0,2.0,0.0,1.0,0.0,3.0,0.0,2.0,0.0
SEXTON_FIRST WATCH,80,5.0,3.0,4.0,0.0,6.0,3.0,2.0,10.0,4.0,0.0,9.0,2.0,0.0,8.0,0.0,0.0,0.0,0.0,3.0,1.0,6.0,2.0,1.0,0.0,1.0,0.0,0.0,1.0,4.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,2.0,10.0,7.0,0.0,0.0,11.0,34.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0
BALTHASAR_MARGARET,36,3.0,0.0,0.0,1.0,0.0,1.0,0.0,6.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,3.0,4.0,0.0,0.0,0.0,1.0,3.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,3.0,0.0,0.0,3.0,11.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
PEDRO_BEATRICE,955,92.0,2.0,26.0,3.0,21.0,31.0,15.0,106.0,12.0,9.0,69.0,43.0,6.0,68.0,5.0,15.0,4.0,0.0,26.0,1.0,73.0,8.0,1.0,40.0,54.0,14.0,3.0,5.0,10.0,66.0,4.0,6.0,14.0,7.0,15.0,1.0,11.0,5.0,12.0,0.0,3.0,125.0,86.0,1.0,7.0,113.0,352.0,2.0,10.0,15.0,10.0,6.0,37.0,5.0,23.0,20.0,34.0,2.0,6.0,2.0,32.0,1.0,14.0,6.0
