speaker_listener,Length,Ppron,Inhib,Space,Filler,Ipron,Time,Percept,Verbs,Quant,Discrep,Relativ,You,Article,Cause,Prep,Relig,Bio,We,Assent,Incl,Leisure,AuxVb,Hear,They,Posemo,Affect,Excl,Home,Friends,SheHe,Numbers,Body,I,Work,Tentat,Ingest,Motion,Anger,Achiev,Swear,Death,Social,CogMech,Nonflu,Family,Pronoun,Funct,Feel,Certain,Insight,Humans,Sad,Past,See,Future,Adverbs,Present,Money,Negate,Health,Conj,Anx,Negemo,Sexual
POINS_PAGE,323,26.0,1.0,6.0,1.0,15.0,8.0,5.0,34.0,4.0,7.0,18.0,10.0,2.0,22.0,4.0,10.0,0.0,0.0,4.0,1.0,20.0,3.0,3.0,6.0,15.0,10.0,2.0,0.0,2.0,21.0,1.0,6.0,3.0,3.0,2.0,1.0,5.0,4.0,3.0,2.0,3.0,39.0,34.0,0.0,2.0,41.0,123.0,1.0,6.0,5.0,4.0,0.0,15.0,1.0,6.0,7.0,13.0,3.0,9.0,2.0,13.0,0.0,9.0,2.0
POINS_THIRD DRAWER,83,9.0,0.0,1.0,0.0,2.0,3.0,1.0,6.0,2.0,3.0,5.0,3.0,0.0,5.0,1.0,1.0,0.0,0.0,2.0,1.0,3.0,0.0,0.0,1.0,6.0,5.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,3.0,2.0,0.0,1.0,12.0,11.0,0.0,0.0,11.0,31.0,0.0,1.0,1.0,1.0,0.0,3.0,1.0,2.0,1.0,7.0,0.0,3.0,0.0,4.0,0.0,5.0,1.0
HARCOURT_WESTMORELAND,74,5.0,2.0,2.0,0.0,3.0,8.0,0.0,0.0,4.0,0.0,0.0,7.0,5.0,3.0,4.0,9.0,1.0,0.0,0.0,3.0,0.0,0.0,2.0,0.0,0.0,2.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,1.0,8.0,0.0,8.0,0.0,27.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,4.0,0.0,2.0,0.0
BARDOLPH_HOSTESS,88,5.0,0.0,5.0,0.0,1.0,3.0,0.0,7.0,0.0,1.0,13.0,3.0,0.0,8.0,0.0,2.0,0.0,0.0,1.0,1.0,3.0,0.0,0.0,2.0,3.0,0.0,1.0,0.0,1.0,4.0,1.0,1.0,1.0,0.0,0.0,1.0,4.0,0.0,1.0,0.0,0.0,7.0,2.0,0.0,0.0,6.0,19.0,0.0,1.0,0.0,3.0,1.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
FALSTAFF_SNARE,487,38.0,2.0,19.0,2.0,16.0,5.0,3.0,43.0,4.0,7.0,28.0,12.0,2.0,38.0,10.0,6.0,1.0,0.0,15.0,3.0,32.0,3.0,4.0,14.0,21.0,14.0,1.0,0.0,3.0,28.0,2.0,2.0,15.0,5.0,10.0,3.0,5.0,1.0,2.0,0.0,1.0,37.0,47.0,1.0,1.0,54.0,186.0,0.0,2.0,5.0,3.0,1.0,27.0,0.0,7.0,7.0,8.0,3.0,10.0,1.0,17.0,1.0,7.0,0.0
CHIEF JUSTICE_SNARE,349,25.0,1.0,11.0,0.0,11.0,7.0,3.0,34.0,4.0,2.0,24.0,13.0,5.0,38.0,1.0,1.0,0.0,0.0,16.0,2.0,22.0,2.0,0.0,11.0,17.0,3.0,0.0,1.0,5.0,23.0,1.0,0.0,4.0,3.0,2.0,0.0,6.0,2.0,5.0,0.0,0.0,28.0,38.0,2.0,0.0,36.0,140.0,1.0,3.0,3.0,4.0,0.0,19.0,0.0,4.0,10.0,8.0,5.0,3.0,0.0,12.0,1.0,6.0,1.0
CLARENCE_PRINCE JOHN,19,1.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,1.0,2.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LORD BARDOLPH_HASTINGS,408,23.0,2.0,20.0,1.0,9.0,12.0,4.0,25.0,9.0,11.0,38.0,0.0,7.0,45.0,1.0,8.0,11.0,0.0,19.0,0.0,16.0,0.0,1.0,8.0,12.0,12.0,2.0,0.0,4.0,13.0,9.0,6.0,1.0,4.0,10.0,1.0,6.0,2.0,9.0,1.0,2.0,29.0,63.0,0.0,0.0,32.0,165.0,1.0,4.0,11.0,2.0,2.0,25.0,2.0,6.0,9.0,10.0,2.0,5.0,1.0,25.0,0.0,4.0,3.0
FALSTAFF_DOLL,1054,77.0,2.0,37.0,4.0,17.0,23.0,20.0,86.0,12.0,6.0,75.0,28.0,6.0,89.0,7.0,28.0,4.0,0.0,36.0,13.0,53.0,10.0,6.0,38.0,57.0,17.0,5.0,2.0,7.0,57.0,3.0,13.0,17.0,2.0,6.0,9.0,18.0,15.0,5.0,4.0,1.0,92.0,85.0,2.0,3.0,94.0,377.0,5.0,4.0,8.0,8.0,1.0,59.0,4.0,15.0,19.0,23.0,5.0,27.0,6.0,35.0,0.0,19.0,2.0
BARDOLPH_WESTMORELAND,8,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
